NOw,now,s,Immediacy,0
light,light,s,SenseProperty,0
without,without,s,Contingency,0
him,him,n,Contingency,1
(,(,c,,0
Creating,creating,s,ReportingEvents,0
nothing,nothing,s,DenyDisclaim,0
not,not,s,DenyDisclaim,0
in,in,s,Generalization,0
all,all,s,Generalization,1
things,things,s,Uncertainty,0
equal,equal,c,Comparison,0
),),n,,0
It,it,s,PrivateThinking,0
seems,seems,s,PrivateThinking,1
a,a,s,,0
fault,fault,s,StandardsNeg,0
in,in,s,,0
any,any,s,,0
that,that,s,,0
depend,depend,n,Contingency,0
On,on,s,Contingency,1
others,others,s,Uncertainty,0
knowledge,knowledge,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
exile,exile,s,SceneShift,0
their,their,s,SubjectivePercept,0
own,own,c,SubjectivePercept,1
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
nobly,nobly,s,StandardsPos,0
argued,argued,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
exemplified,exemplified,c,Example,0
",",",",n,Resistance,0
But,but,s,Resistance,1
now,now,s,Immediacy,0
I,i,s,FirstPer,0
hear,hear,s,SpaceRelation,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
young,young,s,SenseProperty,0
rival,rival,n,Resistance,0
Are,are,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,s,ReportingStates,0
reconciled,reconciled,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,Sequence,0
then,then,s,Sequence,1
one,one,s,Numbers,0
light,light,n,SenseProperty,0
May,may,s,Contingency,0
serve,serve,s,ProjectAhead,0
to,to,s,ProjectAhead,1
guide,guide,s,ReportingEvents,0
them,them,s,ReportingEvents,1
both,both,c,,0
.,.,nn,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
it,it,s,Contingency,0
may,may,c,Contingency,1
",",",",s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
being,being,s,ReportingStates,0
made,made,s,ReportingEvents,0
first,first,s,Sequence,0
mover,mover,n,PersonProperty,0
To,to,s,,0
form,form,s,ReportingEvents,0
their,their,s,ReportingEvents,1
reconcilement,reconcilement,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
inflame,inflame,s,SenseProperty,0
it,it,n,,0
With,with,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
sweetness,sweetness,s,SenseObject,0
of,of,s,,0
his,his,s,PersonPronoun,0
praise,praise,s,StandardsPos,0
and,and,s,,0
honor,honor,c,StandardsPos,0
.,.,nn,Imperative,0
See,see,c,Imperative,1
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
dispatched,dispatched,s,ReportingEvents,0
I,i,s,SelfDisclosure,0
hope,hope,c,SelfDisclosure,1
",",",",s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
does,does,s,ReportingEvents,0
grace,grace,s,StandardsPos,0
it,it,c,,0
.,.,nn,,0
This,this,s,,0
does,does,s,ReportingEvents,0
express,express,s,Citations,0
the,the,s,Citations,1
noblest,noblest,s,StandardsPos,0
fruit,fruit,s,SenseObject,0
of,of,s,,0
peace,peace,c,StandardsPos,0
.,.,nn,DirectAddress,0
Which,which,s,DirectAddress,1
when,when,s,,0
the,the,s,Intensity,0
great,great,s,Intensity,1
begin,begin,c,Sequence,0
",",",",s,,0
the,the,s,,0
humble,humble,s,SubjectivePercept,0
end,end,n,Sequence,0
In,in,s,,0
joyful,joyful,s,Positivity,0
imitation,imitation,c,AbstractConcepts,0
",",",",s,Generalization,0
all,all,s,Generalization,1
combining,combining,n,ReportingEvents,0
A,a,s,ReportingEvents,1
guardian,guardian,s,PersonProperty,0
beyond,beyond,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Thrigian,thrigian,s,UNRECOGNIZED,0
knot,knot,n,SenseObject,0
Past,past,s,AbstractConcepts,0
wit,wit,s,StandardsPos,0
to,to,s,,0
lose,lose,s,Negativity,0
it,it,c,,0
",",",",s,,0
or,or,s,,0
the,the,s,SenseObject,0
sword,sword,c,SenseObject,1
",",",",s,,0
be,be,s,SpaceRelation,0
still,still,s,SpaceRelation,1
so,so,c,Intensity,0
.,.,nn,Intensity,1
It,it,s,Confidence,0
Is,is,s,Confidence,1
certain,certain,s,Confidence,2
Sir,sir,c,PersonProperty,0
",",",",s,,0
by,by,s,,0
concord,concord,s,Positivity,0
least,least,s,Comparison,0
things,things,s,Uncertainty,0
grow,grow,n,ReportingEvents,0
Most,most,s,Comparison,0
great,great,c,Intensity,0
",",",",s,,0
and,and,s,,0
flourishing,flourishing,s,Positivity,0
like,like,s,SubjectivePercept,0
trees,trees,s,SenseObject,0
that,that,s,,0
wrap,wrap,n,SenseObject,0
Their,their,s,PersonPronoun,0
forehead,forehead,s,SenseObject,0
in,in,s,SenseProperty,0
the,the,s,SenseProperty,1
skies,skies,c,SenseProperty,2
",",",",s,,0
may,may,s,Contingency,0
these,these,s,Immediacy,0
do,do,s,Intensity,0
so,so,c,Intensity,1
.,.,nn,,0
You,you,s,OralCues,0
hear,hear,s,OralCues,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,Generalization,0
all,all,s,Generalization,1
that,that,s,Specifiers,0
is,is,s,Specifiers,1
spoke,spoke,s,ReportingEvents,0
contends,contends,n,Resistance,0
To,to,s,Positivity,0
celebrate,celebrate,s,Positivity,1
with,with,s,,0
pious,pious,s,StandardsPos,0
vote,vote,s,ReportingEvents,0
the,the,s,ReportingEvents,1
atonement,atonement,n,CommonAuthorities,0
So,so,s,,0
lately,lately,c,Updates,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
nobly,nobly,s,StandardsPos,0
made,made,s,ReportingEvents,0
between,between,s,,0
you,you,c,DirectAddress,0
.,.,nn,DirectAddress,0
Which,which,s,DirectAddress,1
for,for,s,,0
it,it,s,,0
self,self,s,SubjectivePercept,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
resolve,resolve,s,Promise,0
to,to,s,Promise,1
keep,keep,n,TimeDuration,0
Pure,pure,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
inviolable,inviolable,c,CommonAuthorities,0
",",",",s,,0
needing,needing,s,SubjectivePercept,0
none,none,n,DenyDisclaim,0
To,to,s,DenyDisclaim,1
encourage,encourage,s,Positivity,0
or,or,s,,0
confirm,confirm,s,Confidence,0
it,it,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
my,my,s,SelfDisclosure,0
own,own,n,SelfDisclosure,1
Love,love,s,Positivity,0
and,and,s,,0
allegiance,allegiance,s,StandardsPos,0
to,to,s,StandardsPos,1
your,your,s,DirectAddress,0
sacred,sacred,s,StandardsPos,0
counsel,counsel,c,PersonProperty,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
good,good,c,,0
",",",",s,,0
and,and,s,,0
pleases,pleases,c,Positivity,0
",",",",s,,0
like,like,s,SubjectivePercept,0
my,my,s,FirstPer,0
dearest,dearest,s,Positivity,0
health,health,c,StandardsPos,0
",",",",n,,0
Stand,stand,s,AbstractConcepts,0
you,you,s,DirectAddress,0
firm,firm,s,Confidence,0
on,on,s,Confidence,1
that,that,s,,0
sweet,sweet,s,SenseProperty,0
simplicity,simplicity,c,StandardsPos,0
.,.,nn,,0
Past,past,s,AbstractConcepts,0
all,all,s,,0
earth,earth,s,SpaceRelation,0
policy,policy,s,CommonAuthorities,0
that,that,s,ProjectAhead,0
would,would,s,ProjectAhead,1
infringe,infringe,s,StandardsNeg,0
it,it,c,,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
well,well,c,OralCues,0
",",",",s,OralCues,1
and,and,s,,0
answers,answers,s,Specifiers,0
all,all,s,Generalization,0
the,the,s,Generalization,1
doubts,doubts,s,Uncertainty,0
suspected,suspected,c,Negativity,0
*,*,n,,0
And,and,s,,0
what,what,s,,0
moves,moves,s,Motions,0
this,this,s,,0
close,close,s,Motions,0
message,message,s,AbstractConcepts,0
Phillip,phillip,c,UNRECOGNIZED,0
?,?,nn,Question,0
My,my,s,FirstPer,0
wives,wives,s,PersonProperty,0
Father,father,s,PersonProperty,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
is,is,s,ReportingStates,0
closely,closely,s,Intensity,0
come,come,s,ReportingEvents,0
to,to,s,,0
Court,court,c,AbstractConcepts,0
.,.,nn,Question,0
Is,is,s,Question,1
he,he,s,Question,2
come,come,s,Transformation,0
to,to,s,Transformation,1
the,the,s,Transformation,2
Court,court,c,AbstractConcepts,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
aversation,aversation,n,UNRECOGNIZED,0
So,so,s,Intensity,0
much,much,s,Intensity,1
affects,affects,s,ReportingEvents,0
him,him,c,ReportingEvents,1
",",",",s,,0
that,that,s,,0
he,he,s,PersonPronoun,0
shunnes,shunnes,s,UNRECOGNIZED,0
and,and,s,,0
flies,flies,s,Motions,0
it,it,c,,0
",",",",n,Specifiers,0
What,what,s,Specifiers,1
Is,is,s,Specifiers,2
the,the,s,Specifiers,3
strange,strange,s,SubjectivePercept,0
reason,reason,s,ReasonForward,0
that,that,s,ReasonForward,1
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
rise,rise,n,Motions,0
Above,above,s,Motions,1
the,the,s,,0
middle,middle,s,AbstractConcepts,0
region,region,s,AbstractConcepts,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
borne,borne,s,ReportingEvents,0
in,in,c,,0
?,?,nn,Question,0
He,he,s,Citations,0
says,says,s,Citations,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
it,it,s,,0
is,is,s,ReasonBackward,0
because,because,s,ReasonBackward,1
the,the,s,,0
extreme,extreme,s,Intensity,0
of,of,s,,0
height,height,n,SenseProperty,0
Makes,makes,s,ReportingEvents,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
less,less,s,Comparison,0
seem,seem,s,Uncertainty,0
to,to,s,,0
the,the,s,,0
imperfect,imperfect,s,StandardsNeg,0
eye,eye,n,SenseObject,0
Then,then,s,Sequence,0
he,he,s,Sequence,1
is,is,s,ReportingStates,0
truly,truly,c,Intensity,0
",",",",s,,0
his,his,s,PersonPronoun,0
acts,acts,s,ReportingEvents,0
envied,envied,s,Negative_Relation,0
more,more,c,Comparison,0
",",",",n,,0
And,and,s,,0
though,though,s,Concessive,0
he,he,s,PersonPronoun,0
nothing,nothing,s,DenyDisclaim,0
cares,cares,s,Positivity,0
for,for,s,Positivity,1
seeming,seeming,c,Uncertainty,0
",",",",s,ReasonForward,0
so,so,n,ReasonForward,1
His,his,s,ReportingStates,0
being,being,s,ReportingStates,1
just,just,s,Intensity,0
stand,stand,s,Confidence,0
firm,firm,s,Confidence,1
twixt,twixt,s,SpaceRelation,0
heaven,heaven,s,Positivity,0
and,and,s,,0
him,him,c,PersonPronoun,0
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
since,since,s,,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
souls,souls,s,Disclosure,0
jealousy,jealousy,c,Negative_Relation,0
",",",",s,,0
he,he,s,Neutral_Attribution,0
fears,fears,n,Neutral_Attribution,1
That,that,s,,0
he,he,s,PersonPronoun,0
himself,himself,s,PersonPronoun,0
advanced,advanced,c,ReportingStates,0
",",",",s,ReportingStates,1
would,would,s,ProjectBack,0
undervalue,undervalue,n,StandardsNeg,0
Men,men,s,PersonProperty,0
placed,placed,s,ReportingEvents,0
beneath,beneath,s,SpaceRelation,0
him,him,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
their,their,s,PersonPronoun,0
business,business,s,AbstractConcepts,0
with,with,s,,0
him,him,c,PersonPronoun,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
height,height,s,SenseProperty,0
of,of,s,,0
place,place,s,SpaceRelation,0
often,often,s,RecurringEvents,0
dazles,dazles,s,UNRECOGNIZED,0
height,height,s,SenseProperty,0
of,of,s,,0
judgment,judgment,c,PrivateThinking,0
",",",",n,,0
He,he,s,Neutral_Attribution,0
takes,takes,s,Neutral_Attribution,1
his,his,s,PersonPronoun,0
top,top,c,SpaceRelation,0
*,*,s,,0
sail,sail,s,Motions,0
down,down,s,,0
in,in,s,Specifiers,0
such,such,s,Specifiers,1
rough,rough,s,SenseProperty,0
storms,storms,c,SenseProperty,0
",",",",n,,0
And,and,s,,0
apts,apts,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
sails,sails,s,Motions,0
to,to,s,,0
airs,airs,s,ReportingEvents,0
more,more,s,Comparison,0
temperate,temperate,c,SubjectivePercept,0
.,.,nn,,0
A,a,s,Intensity,0
most,most,s,Intensity,1
wise,wise,s,StandardsPos,0
soul,soul,s,Disclosure,0
he,he,s,Neutral_Attribution,0
has,has,c,Neutral_Attribution,1
",",",",s,,0
how,how,s,OpenQuery,0
long,long,s,OpenQuery,1
shall,shall,s,ProjectAhead,0
King^,king^,n,UNRECOGNIZED,0
Raise,raise,s,ReportingEvents,0
men,men,s,PersonProperty,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
not,not,s,DenyDisclaim,0
wise,wise,s,StandardsPos,0
till,till,s,TimeShift,0
they,they,s,TimeShift,1
be,be,s,ReportingStates,0
high,high,c,,0
*,*,n,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
our,our,s,Inclusive,0
leave,leave,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
tell,tell,s,,0
him,him,s,PersonPronoun,0
Phillip,phillip,s,UNRECOGNIZED,0
we,we,n,,0
Would,would,s,Contingency,0
have,have,s,Contingency,1
him,him,s,Contingency,2
nearer,nearer,c,SpaceRelation,0
.,.,nn,,0
Your,your,s,Disclosure,0
desires,desires,s,Disclosure,1
attend,attend,s,SpaceRelation,0
you,you,c,SpaceRelation,1
.,.,nn,,0
We,we,s,,0
know,know,s,Confidence,0
from,from,s,OpenQuery,0
whence,whence,s,OpenQuery,1
you,you,s,DirectAddress,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
say,say,s,DialogCues,0
to,to,s,DialogCues,1
the,the,s,,0
Queen,queen,c,PersonProperty,0
*,*,n,,0
We,we,s,,0
were,were,s,ProjectBack,0
coming,coming,s,ProjectAhead,0
to,to,s,ProjectAhead,1
her,her,c,PersonPronoun,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
day,day,s,TimeDuration,0
of,of,s,StandardsPos,0
love,love,n,StandardsPos,1
And,and,s,,0
she,she,s,Neutral_Attribution,0
seals,seals,s,Neutral_Attribution,1
all,all,s,,0
perfection,perfection,c,StandardsPos,0
.,.,nn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",n,,0
We,we,s,Insist,0
must,must,s,Insist,1
beseech,beseech,s,Intensity,0
your,your,s,Intensity,1
stay,stay,c,TimeDuration,0
.,.,nn,,0
My,my,s,FirstPer,0
stay,stay,c,TimeDuration,0
?,?,nn,Question,0
Our,our,s,Inclusive,0
Counsels,counsels,n,PersonProperty,0
Have,have,s,,0
led,led,s,ReportingEvents,0
you,you,s,DirectAddress,0
thus,thus,s,Updates,0
far,far,s,Updates,1
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
reconcilement,reconcilement,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
must,must,s,Insist,0
remember,remember,s,ProjectBack,0
you,you,c,DirectAddress,0
",",",",s,,0
to,to,s,,0
observe,observe,s,Curiosity,0
the,the,s,Curiosity,1
end,end,n,TimeShift,0
At,at,s,TimeShift,1
which,which,s,,0
in,in,s,Specifiers,0
plain,plain,s,Specifiers,1
I,i,s,FirstPer,0
told,told,s,DirectAddress,0
you,you,s,DirectAddress,1
then,then,s,Sequence,0
we,we,s,Sequence,1
aimed,aimed,s,ProjectAhead,0
at,at,c,ProjectAhead,1
",",",",n,,0
You,you,s,DirectAddress,0
know,know,s,DirectAddress,1
we,we,s,Inclusive,0
all,all,s,Inclusive,1
urged,urged,s,Intensity,0
the,the,s,,0
atonement,atonement,c,CommonAuthorities,0
",",",",s,,0
rather,rather,n,Resistance,0
To,to,s,,0
enforce,enforce,s,CommonAuthorities,0
the,the,s,,0
broader,broader,s,Comparison,0
difference,difference,s,Comparison,0
between,between,s,Comparison,1
you,you,c,DirectAddress,0
",",",",n,,0
Then,then,s,TimeShift,0
to,to,s,TimeShift,1
conclude,conclude,s,Sequence,0
your,your,s,DirectAddress,0
friendship,friendship,c,Positivity,0
",",",",s,Aside,0
which,which,s,Aside,1
wise,wise,s,StandardsPos,0
men,men,n,StandardsPos,1
Know,know,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
be,be,s,ReportingStates,0
fashionable,fashionable,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
priviledg'd,priviledg'd,s,UNRECOGNIZED,0
policy,policy,c,CommonAuthorities,0
*,*,n,,0
And,and,s,,0
will,will,s,PredictedFuture,0
succeed,succeed,s,StandardsPos,0
betwixt,betwixt,s,TimeDuration,0
you,you,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Admiral,admiral,n,PersonProperty,0
As,as,s,Confidence,0
sure,sure,s,Confidence,1
as,as,s,Confidence,2
fate,fate,c,SubjectivePercept,0
",",",",s,,0
if,if,s,Request,0
you,you,s,Request,1
please,please,s,Request,2
to,to,s,ProjectAhead,0
get,get,s,ProjectAhead,1
signed,signed,n,Narrative_Verbs,0
A,a,s,Narrative_Verbs,1
suit,suit,s,SenseObject,0
now,now,s,Immediacy,0
to,to,s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
with,with,s,Generalization,0
all,all,s,Generalization,1
our,our,s,Inclusive,0
hands,hands,c,SenseObject,0
",",",",n,Aside,0
Which,which,s,Aside,1
will,will,s,PredictedFuture,0
so,so,s,Intensity,0
much,much,s,Intensity,1
increase,increase,s,Transformation,0
his,his,s,PersonPronoun,0
precise,precise,s,StandardsPos,0
justice,justice,c,StandardsPos,0
",",",",n,,0
That,that,s,,0
weighing,weighing,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
circumstances,circumstances,s,Contingency,0
of,of,s,,0
politic,politic,s,StandardsPos,0
State,state,c,,0
",",",",n,,0
He,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
instantly,instantly,s,Immediacy,0
oppose,oppose,s,Resistance,0
it,it,c,,0
",",",",s,,0
and,and,s,,0
complain,complain,c,Negative_Relation,0
",",",",n,,0
And,and,s,,0
urge,urge,s,Intensity,0
in,in,s,Intensity,0
passion,passion,c,Intensity,1
",",",",s,,0
what,what,s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
will,will,s,PredictedFuture,0
sooner,sooner,n,Comparison,0
Punish,punish,s,Negativity,0
than,than,s,Comparison,0
yield,yield,s,ReportingEvents,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
and,and,s,ReasonForward,0
so,so,s,ReasonForward,1
render,render,s,ReportingEvents,0
you,you,n,DirectAddress,0
In,in,s,,0
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
frown,frown,s,Negative_Relation,0
on,on,s,Negative_Relation,1
him,him,c,PersonPronoun,0
",",",",s,,0
the,the,s,Exceptions,0
only,only,s,Exceptions,1
darling,darling,c,Positivity,0
*,*,n,,0
And,and,s,,0
mediate,mediate,s,ReportingEvents,0
power,power,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
France,france,c,,0
.,.,nn,,0
My,my,s,FirstPer,0
good,good,s,,0
Lord,lord,s,PersonProperty,0
Chancellor,chancellor,c,PersonProperty,1
",",",",n,,0
Shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
so,so,s,Negativity,0
late,late,s,Negativity,1
atton'd,atton'd,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
by,by,s,,0
the,the,s,SenseObject,0
Kings,kings,n,SenseObject,1
Hearty,hearty,s,Positivity,0
and,and,s,,0
earnest,earnest,s,SubjectivePercept,0
motion,motion,c,Motions,0
",",",",s,,0
fall,fall,s,Motions,0
in,in,s,Motions,1
pieces,pieces,c,SenseObject,0
?,?,nn,Question,0
It,it,s,,0
Is,is,s,Question,0
he,he,c,Question,1
",",",",s,,0
not,not,s,DenyDisclaim,0
you,you,s,DirectAddress,0
that,that,s,,0
break,break,c,ReportingEvents,0
.,.,nn,,0
Ha,ha,s,OralCues,0
not,not,s,DenyDisclaim,0
you,you,s,DirectAddress,0
patience,patience,n,StandardsPos,0
To,to,s,ProjectAhead,0
let,let,s,ProjectAhead,1
him,him,s,PersonPronoun,0
burn,burn,s,,0
himself,himself,s,PersonPronoun,0
in,in,s,,0
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
flame,flame,c,SenseObject,0
?,?,nn,Question,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
Sir,sir,s,PersonProperty,0
infected,infected,s,StandardsNeg,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
spice,spice,n,SenseObject,0
Of,of,s,Specifiers,0
that,that,s,Specifiers,1
too,too,s,,0
servile,servile,s,Negativity,0
equity,equity,c,StandardsPos,0
",",",",s,,0
that,that,s,,0
renders,renders,n,ReportingEvents,0
Men,men,s,PersonProperty,0
free,free,s,AbstractConcepts,0
borne,borne,s,ReportingEvents,0
slaves,slaves,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
rid,rid,s,Resistance,0
with,with,s,,0
bits,bits,s,AbstractConcepts,0
like,like,s,SubjectivePercept,0
horses,horses,c,SenseObject,0
",",",",n,,0
When,when,s,DirectAddress,0
you,you,s,DirectAddress,1
must,must,s,Insist,0
know,know,s,Insist,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
that,that,s,,0
even,even,s,Intensity,0
in,in,s,Intensity,1
nature,nature,n,AbstractConcepts,0
A,a,s,PersonProperty,0
man,man,s,PersonProperty,1
is,is,s,ReportingStates,0
Animal,animal,s,Specifiers,0
politicum,politicum,c,UNRECOGNIZED,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
that,that,s,TimeShift,0
when,when,s,TimeShift,1
he,he,s,PersonPronoun,0
informs,informs,s,ReportingEvents,0
his,his,s,ReportingEvents,1
actions,actions,s,GenericEvents,0
simply,simply,n,Confidence,0
He,he,s,PersonPronoun,0
does,does,s,ReportingEvents,0
in,in,s,,0
both,both,s,,0
against,against,s,,0
policy,policy,s,CommonAuthorities,0
and,and,s,,0
nature,nature,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
therefore,therefore,s,ReasonForward,0
our,our,s,Inclusive,0
soul,soul,s,Disclosure,0
motion,motion,s,Motions,0
is,is,s,ReportingStates,0
affirmed,affirmed,n,Citations,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
like,like,s,SubjectivePercept,0
heavenly,heavenly,s,Positivity,0
natures,natures,s,AbstractConcepts,0
circular,circular,c,SenseProperty,0
*,*,n,,0
And,and,s,,0
circles,circles,s,Motions,0
being,being,s,ReportingStates,0
called,called,s,ReportingEvents,0
ambitious,ambitious,s,ProjectAhead,0
lines,lines,c,SpaceRelation,0
",",",",n,,0
We,we,s,Insist,0
must,must,s,Insist,1
like,like,s,SubjectivePercept,0
them,them,s,,0
become,become,s,Transformation,0
ambitious,ambitious,s,ProjectAhead,0
ever,ever,c,Biographical_Time,0
",",",",n,,0
And,and,s,,0
endless,endless,s,RecurringEvents,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
circumventions,circumventions,c,SubjectivePercept,0
;,;,n,,0
No,no,s,DenyDisclaim,0
tough,tough,s,Negativity,0
hides,hides,s,ReportingEvents,0
limiting,limiting,s,AbstractConcepts,0
our,our,s,Inclusive,0
cheverill,cheverill,s,UNRECOGNIZED,0
minds,minds,c,SubjectivePercept,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
learnedly,learnedly,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
past,past,s,AbstractConcepts,0
all,all,s,,0
answer,answer,s,Specifiers,0
argued,argued,c,ReportingStates,0
",",",",n,ReportingStates,1
Yare,yare,s,Positivity,0
great,great,c,Intensity,0
",",",",s,,0
and,and,s,,0
must,must,s,Insist,0
grow,grow,s,ReportingEvents,0
greater,greater,s,Comparison,0
still,still,c,Updates,0
",",",",s,,0
and,and,s,,0
greater,greater,c,Comparison,0
",",",",n,,0
And,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
be,be,s,ReportingStates,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
dull,dull,s,SenseProperty,0
and,and,s,,0
standing,standing,s,,0
lake,lake,c,SenseObject,0
",",",",n,,0
That,that,s,,0
settles,settles,c,ReportingEvents,0
",",",",s,,0
putrifies,putrifies,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
chokes,chokes,s,SpaceRelation,0
with,with,s,SpaceRelation,1
mudde,mudde,c,UNRECOGNIZED,0
",",",",n,Resistance,0
But,but,s,Resistance,1
like,like,s,Resemblances,0
a,a,s,Resemblances,1
river,river,s,SenseObject,0
gushing,gushing,s,SenseProperty,0
from,from,s,,0
the,the,s,SenseObject,0
head,head,c,SenseObject,1
",",",",n,,0
That,that,s,,0
winds,winds,s,SenseProperty,0
through,through,s,,0
