MOors,moors,c,SenseObject,0
follow,follow,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nnn,,0
Enough,enough,c,SubjectivePercept,0
",",",",s,,0
enough,enough,c,SubjectivePercept,0
",",",",s,,0
Careless,careless,c,Negativity,0
",",",",s,,0
bring,bring,s,DirectAddress,0
your,your,s,DirectAddress,1
Apprehension,apprehension,s,Fear,0
along,along,s,Inclusive,0
with,with,s,Inclusive,1
you,you,c,Inclusive,2
.,.,nnn,,0
Pert,pert,s,SubjectivePercept,0
Cox-Comb,cox-comb,c,UNRECOGNIZED,0
.,.,nnn,,0
Faith,faith,s,StandardsPos,0
it,it,s,Positivity,0
is,is,s,Positivity,1
a,a,s,Positivity,2
good,good,s,Positivity,3
natured,natured,s,AbstractConcepts,0
Cox-Comb,cox-comb,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
has,has,s,,0
very,very,s,Intensity,0
Entertaining,entertaining,s,Positivity,0
follies,follies,s,SenseProperty,0
--,--,s,,0
you,you,n,Insist,0
must,must,s,Insist,1
be,be,s,ReportingStates,0
more,more,s,Comparison,0
humane,humane,s,StandardsPos,0
to,to,s,PersonPronoun,0
him,him,c,PersonPronoun,1
;,;,s,,0
at,at,s,Immediacy,0
this,this,s,Immediacy,1
Juncture,juncture,s,Immediacy,2
it,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
do,do,s,Intensity,0
me,me,s,FirstPer,0
Service,service,c,StandardsPos,0
.,.,s,,0
--,--,s,,0
I,i,s,FirstPer,0
Will,will,n,PredictedFuture,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
mirth,mirth,s,Positivity,0
continued,continued,s,TimeDuration,0
this,this,s,Immediacy,0
day,day,s,Immediacy,1
at,at,s,Aside,0
any,any,s,Aside,1
rate,rate,c,Aside,2
;,;,s,,0
though,though,s,Concessive,0
Patience,patience,n,StandardsPos,0
purchase,purchase,s,ReportingEvents,0
folly,folly,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
Attention,attention,s,SubjectivePercept,0
be,be,s,ReportingStates,0
paid,paid,s,ReportingEvents,0
with,with,s,,0
noise,noise,c,SenseProperty,0
:,:,s,,0
There,there,s,ReportingStates,0
are,are,s,ReportingStates,1
times,times,s,TimeShift,0
when,when,s,TimeShift,1
Sense,sense,n,AbstractConcepts,0
may,may,s,Contingency,0
be,be,s,Contingency,1
unseasonable,unseasonable,c,SubjectiveTime,0
",",",",s,,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
Truth,truth,c,StandardsPos,0
.,.,s,,0
Prithee,prithee,s,DirectAddress,0
do,do,s,Intensity,0
thou,thou,s,DirectAddress,0
wear,wear,s,SpaceRelation,0
none,none,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
day,day,c,TimeDuration,0
;,;,s,Resistance,0
but,but,n,Resistance,1
allow,allow,s,ReportingEvents,0
Brisk,brisk,s,SenseProperty,0
to,to,s,,0
have,have,s,,0
Wit,wit,c,StandardsPos,0
",",",",s,,0
that,that,s,,0
thou,thou,s,DirectAddress,0
may,may,s,PrivateThinking,0
seem,seem,s,PrivateThinking,1
a,a,s,Negativity,0
Fool,fool,nnn,Negativity,1
Why,why,c,Question,0
",",",",s,,0
how,how,s,Updates,0
now,now,c,Updates,1
",",",",s,,0
why,why,s,Question,0
this,this,s,,0
extravagant,extravagant,s,Negativity,0
proposition,proposition,c,LangRef,0
?,?,nnn,Question,0
O,o,c,LangRef,0
",",",",s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
no,no,s,Negativity,0
room,room,s,Negativity,1
for,for,s,Negativity,2
serious,serious,s,SubjectivePercept,0
design,design,c,AbstractConcepts,0
;,;,s,,0
for,for,s,ReasonForward,0
I,i,s,ReasonForward,1
am,am,s,ReasonForward,2
Jealous,jealous,s,Negative_Relation,0
of,of,s,,0
a,a,s,,0
Plot,plot,c,LangRef,0
.,.,s,,0
I,i,n,SelfDisclosure,0
would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
Noise,noise,s,SenseProperty,0
and,and,s,,0
Impertinence,impertinence,s,StandardsNeg,0
keep,keep,s,TimeDuration,0
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
Touchwood's,touchwood's,s,UNRECOGNIZED,0
Head,head,s,SceneShift,0
from,from,s,SceneShift,1
Working,working,c,ReportingEvents,0
:,:,n,,0
For,for,s,,0
Hell,hell,s,Negativity,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
more,more,s,Comparison,0
busy,busy,s,SubjectiveTime,0
than,than,s,Comparison,0
her,her,s,PersonPronoun,0
Brain,brain,c,SenseObject,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
contains,contains,s,ReportingEvents,0
more,more,s,Comparison,0
Devils,devils,c,AbstractConcepts,0
",",",",s,,0
than,than,s,Comparison,0
that,that,n,,0
Imaginations,imaginations,nnn,PrivateThinking,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
your,your,s,DirectAddress,0
fear,fear,s,Fear,0
of,of,s,Fear,1
her,her,s,PersonPronoun,0
had,had,s,ProjectBack,0
been,been,s,ProjectBack,1
over,over,s,,0
--,--,s,,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
to,to,s,,0
Morrow,morrow,s,ProjectAhead,0
appointed,appointed,s,CommonAuthorities,0
for,for,n,DirectAddress,0
your,your,s,DirectAddress,1
Marriage,marriage,s,CommonAuthorities,0
with,with,s,,0
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
her,her,s,PersonPronoun,0
Father,father,s,PersonProperty,0
Sir,sir,s,PersonProperty,0
Paul,paul,s,,0
Plyant,plyant,c,UNRECOGNIZED,0
",",",",s,,0
come,come,s,ReportingEvents,0
to,to,s,,0
settle,settle,s,ReportingEvents,0
the,the,n,ReportingEvents,1
Writings,writings,c,GenericEvents,0
",",",",s,,0
this,this,s,Immediacy,0
day,day,c,Immediacy,1
",",",",s,,0
on,on,s,Negativity,0
purpose,purpose,nnn,Negativity,1
True,true,c,Resistance,0
",",",",s,Resistance,1
but,but,s,Resistance,2
you,you,s,Insist,0
shall,shall,s,Insist,1
judge,judge,s,PrivateThinking,0
whether,whether,s,Curiosity,0
I,i,s,Curiosity,1
have,have,s,Curiosity,2
not,not,s,DenyDisclaim,0
reason,reason,s,ReasonForward,0
to,to,s,ReasonForward,1
be,be,s,ReportingStates,0
alarmed,alarmed,c,Negativity,0
.,.,s,,0
None,none,n,DenyDisclaim,0
besides,besides,s,Specifiers,0
you,you,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
Maskwell,maskwell,c,UNRECOGNIZED,0
",",",",s,,0
are,are,s,ReportingStates,0
acquainted,acquainted,s,,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Secret,secret,s,AbstractConcepts,0
of,of,s,,0
my,my,s,Autobio,0
Aunt,aunt,n,Autobio,1
Touchwood's,touchwood's,s,UNRECOGNIZED,0
violent,violent,s,StandardsNeg,0
Passion,passion,s,Positivity,0
for,for,s,Positivity,1
me,me,c,FirstPer,0
.,.,s,,0
Since,since,s,,0
my,my,s,Autobio,0
first,first,s,Autobio,1
refusal,refusal,s,Resistance,0
of,of,s,,0
her,her,s,PersonPronoun,0
Addresses,addresses,c,ReportingEvents,0
",",",",n,,0
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
endeavored,endeavored,s,ProjectAhead,0
to,to,s,ProjectAhead,1
do,do,s,Intensity,0
me,me,s,FirstPer,0
all,all,s,,0
ill,ill,s,Negativity,0
Offices,offices,s,SenseObject,0
with,with,s,,0
my,my,s,FirstPer,0
Uncle,uncle,c,PersonProperty,0
;,;,s,Resistance,0
yet,yet,s,Resistance,1
has,has,s,,0
managed,managed,s,ReportingEvents,0
',',c,,0
em,em,n,SpaceRelation,0
with,with,s,Specifiers,0
that,that,s,Specifiers,1
subtilty,subtilty,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,ProjectAhead,0
to,to,s,ProjectAhead,1
him,him,s,PersonPronoun,0
they,they,s,,0
have,have,s,,0
born,born,s,,0
the,the,s,SenseObject,0
face,face,s,SenseObject,1
of,of,s,,0
kindness,kindness,c,StandardsPos,0
;,;,s,,0
while,while,s,TimeDuration,0
her,her,n,PersonPronoun,0
Malice,malice,c,StandardsNeg,0
",",",",s,,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Dark,dark,s,SenseProperty,0
Lanthorn,lanthorn,c,SenseObject,0
",",",",s,,0
only,only,s,SubjectivePercept,0
shone,shone,s,SenseProperty,0
upon,upon,s,Immediacy,0
me,me,c,Immediacy,1
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
directed,directed,c,ReportingStates,0
.,.,s,ReportingStates,1
Still,still,n,Updates,0
it,it,s,,0
gave,gave,s,ReportingEvents,0
me,me,s,ReportingEvents,1
less,less,s,Comparison,0
perplexity,perplexity,s,Uncertainty,0
to,to,s,,0
prevent,prevent,s,Resistance,0
the,the,s,Resistance,1
success,success,s,StandardsPos,0
of,of,s,StandardsPos,1
her,her,s,PersonPronoun,0
displeasure,displeasure,c,Negativity,0
",",",",s,,0
than,than,s,Comparison,0
to,to,n,Comparison,1
avoid,avoid,s,Resistance,0
the,the,s,,0
importunities,importunities,s,StandardsNeg,0
of,of,s,,0
her,her,s,PersonPronoun,0
Love,love,c,Positivity,0
;,;,s,,0
and,and,s,,0
of,of,s,,0
two,two,s,Numbers,0
evils,evils,c,StandardsNeg,0
",",",",s,,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
my,my,s,FirstPer,0
self,self,n,SubjectivePercept,0
favored,favored,s,Positivity,0
in,in,s,Specifiers,0
her,her,s,Specifiers,1
aversion,aversion,c,Negative_Relation,0
:,:,s,,0
But,but,s,Resistance,0
whether,whether,s,Contingency,0
urged,urged,s,Intensity,0
by,by,s,,0
her,her,s,PersonPronoun,0
despair,despair,c,Sad,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
short,short,n,SenseProperty,0
prospect,prospect,s,ProjectAhead,0
of,of,s,ProjectAhead,1
time,time,s,,0
she,she,s,PersonPronoun,0
saw,saw,c,ReportingStates,0
",",",",s,ReportingStates,1
to,to,s,ProjectAhead,0
accomplish,accomplish,s,ProjectAhead,1
her,her,s,PersonPronoun,0
designs,designs,c,AbstractConcepts,0
;,;,s,,0
whether,whether,s,Contingency,0
the,the,s,,0
hopes,hopes,s,ProjectAhead,0
of,of,s,ProjectAhead,1
her,her,n,PersonPronoun,0
revenge,revenge,c,Resistance,0
",",",",s,,0
or,or,s,,0
of,of,s,,0
her,her,s,PersonPronoun,0
Love,love,c,Positivity,0
",",",",s,,0
terminated,terminated,s,Negativity,0
in,in,s,Negativity,1
the,the,s,PrivateThinking,0
view,view,s,PrivateThinking,1
of,of,s,PrivateThinking,2
this,this,s,,0
my,my,s,FirstPer,0
Marriage,marriage,s,CommonAuthorities,0
with,with,n,,0
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,c,Uncertainty,1
;,;,s,Resistance,0
but,but,s,Resistance,1
this,this,s,Immediacy,0
Morning,morning,s,Immediacy,1
she,she,s,PersonPronoun,0
surpised,surpised,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
in,in,s,,0
my,my,s,FirstPer,0
Bed,bed,c,SenseObject,0
.,.,s,,0
--,--,nnn,,0
Was,was,s,ProjectBack,0
there,there,s,Biographical_Time,0
ever,ever,s,Biographical_Time,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Fury,fury,c,Anger,0
!,!,s,,0
it,it,s,,0
is,is,s,Positive_Attribution,0
well,well,s,Positive_Attribution,1
Nature,nature,s,AbstractConcepts,0
has,has,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
put,put,s,ReportingEvents,0
into,into,s,ReportingEvents,1
her,her,s,PersonPronoun,0
Sexes,sexes,s,AbstractConcepts,0
power,power,n,StandardsPos,0
to,to,s,StandardsPos,1
Ravish,ravish,c,Intensity,0
.,.,s,,0
--,--,s,,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
bless,bless,s,StandardsPos,0
us,us,c,Inclusive,0
!,!,s,,0
Proceed,proceed,c,Sequence,0
.,.,s,Question,0
What,what,s,Question,1
followed,followed,nnn,ReportingEvents,0
What,what,s,,0
at,at,s,Sequence,0
first,first,s,Sequence,1
amazed,amazed,s,Intensity,0
me,me,c,FirstPer,0
;,;,s,,0
for,for,s,,0
I,i,s,FirstPer,0
looked,looked,s,ProjectAhead,0
to,to,s,ProjectAhead,1
have,have,s,ProjectBack,0
seen,seen,s,ProjectBack,1
her,her,s,PersonPronoun,0
in,in,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
Transports,transports,n,SceneShift,0
of,of,s,,0
a,a,s,,0
slighted,slighted,s,Negativity,0
and,and,s,,0
revengful,revengful,s,UNRECOGNIZED,0
Woman,woman,c,PersonProperty,0
:,:,s,,0
But,but,s,Resistance,0
when,when,s,Resistance,1
I,i,s,SelfDisclosure,0
expected,expected,s,SelfDisclosure,1
Thunder,thunder,s,SenseObject,0
from,from,s,,0
her,her,s,PersonPronoun,0
Voice,voice,c,,0
",",",",n,,0
and,and,s,,0
Lightning,lightning,s,SenseObject,0
in,in,s,SpaceRelation,0
her,her,s,SpaceRelation,1
Eyes,eyes,c,SpaceRelation,2
;,;,s,,0
I,i,s,FirstPer,0
saw,saw,s,,0
her,her,s,PersonPronoun,0
melted,melted,s,ReportingEvents,0
into,into,s,,0
Tears,tears,c,Sad,0
",",",",s,,0
and,and,s,,0
hushed,hushed,s,ReportingEvents,0
into,into,s,Transformation,0
a,a,s,Transformation,1
Sigh,sigh,c,Motions,0
.,.,n,ProjectBack,0
It,it,s,ProjectBack,1
was,was,s,ProjectBack,2
long,long,s,SubjectiveTime,0
before,before,s,SubjectiveTime,1
either,either,s,Metadiscourse,0
of,of,s,Inclusive,0
us,us,s,Inclusive,1
spoke,spoke,c,ReportingStates,0
",",",",s,ReportingStates,1
Passion,passion,s,SubjectivePercept,0
had,had,s,ProjectBack,0
tied,tied,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
Tongue,tongue,c,SenseObject,0
",",",",s,,0
and,and,n,,0
Amazement,amazement,s,Intensity,0
mine,mine,c,FirstPer,0
.,.,s,,0
--,--,s,,0
In,in,s,Metadiscourse,0
short,short,c,Metadiscourse,1
",",",",s,Metadiscourse,2
the,the,s,Consequence,0
Consequence,consequence,s,Consequence,1
was,was,s,ProjectBack,0
thus,thus,c,ReasonForward,0
",",",",s,,0
she,she,s,PersonPronoun,0
omitted,omitted,s,Negativity,0
nothing,nothing,c,DenyDisclaim,0
",",",",n,,0
that,that,s,,0
the,the,s,Intensity,0
most,most,s,Intensity,1
violent,violent,s,StandardsNeg,0
Love,love,s,Positivity,0
could,could,s,Contingency,0
urge,urge,c,Intensity,0
",",",",s,,0
or,or,s,,0
tender,tender,s,Positivity,0
words,words,s,LangRef,0
express,express,c,Citations,0
;,;,s,,0
which,which,s,,0
when,when,s,TimeShift,0
she,she,n,TimeShift,1
saw,saw,s,,0
had,had,s,ProjectBack,0
no,no,s,ProjectBack,1
effect,effect,c,Consequence,0
;,;,s,Resistance,0
but,but,s,Resistance,1
still,still,s,Updates,0
I,i,s,FirstPer,0
pleaded,pleaded,s,ReportingEvents,0
Honor,honor,s,StandardsPos,0
and,and,s,,0
nearness,nearness,s,SpaceRelation,0
of,of,s,,0
Blood,blood,s,SenseObject,0
to,to,s,SelfDisclosure,0
my,my,n,SelfDisclosure,1
Uncle,uncle,c,PersonProperty,0
;,;,s,,0
then,then,s,Sequence,0
came,came,s,Sequence,1
the,the,s,,0
Storm,storm,s,SenseObject,0
I,i,s,FirstPer,0
feared,feared,s,Fear,0
at,at,s,Sequence,0
first,first,c,Sequence,1
:,:,s,,0
For,for,s,,0
starting,starting,s,Sequence,0
from,from,s,Sequence,1
my,my,s,FirstPer,0
Bedside,bedside,n,SpaceRelation,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Fury,fury,c,Anger,0
",",",",s,,0
she,she,s,PersonPronoun,0
flew,flew,s,SceneShift,0
to,to,s,SceneShift,1
my,my,s,FirstPer,0
Sword,sword,c,SenseObject,0
",",",",s,,0
and,and,s,,0
with,with,s,SubjectivePercept,0
much,much,s,SubjectivePercept,1
ado,ado,s,SubjectivePercept,2
I,i,s,FirstPer,0
prevented,prevented,s,Resistance,0
her,her,s,Resistance,1
doing,doing,s,,0
me,me,n,FirstPer,0
or,or,s,,0
her,her,s,SubjectivePercept,0
self,self,s,SubjectivePercept,1
a,a,s,,0
mischief,mischief,c,StandardsNeg,0
:,:,s,,0
having,having,s,ReportingEvents,0
disarmed,disarmed,s,Narrative_Verbs,0
her,her,c,Narrative_Verbs,1
;,;,s,,0
in,in,s,,0
a,a,s,,0
gust,gust,s,Motions,0
of,of,s,,0
Passion,passion,s,SubjectivePercept,0
she,she,s,PersonPronoun,0
left,left,s,SceneShift,0
me,me,c,FirstPer,0
",",",",n,,0
and,and,s,,0
in,in,s,,0
a,a,s,,0
resolution,resolution,c,StandardsPos,0
",",",",s,,0
confirmed,confirmed,s,Confidence,0
by,by,s,,0
a,a,s,,0
Thousand,thousand,s,Numbers,0
Curses,curses,c,Negativity,0
",",",",s,,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
close,close,s,Negativity,0
her,her,s,Negativity,1
Eyes,eyes,c,Negativity,2
",",",",n,,0
till,till,s,TimeShift,0
she,she,s,TimeShift,1
had,had,s,ProjectBack,0
seen,seen,s,SpaceRelation,0
my,my,s,FirstPer,0
ruin,ruin,nnn,Negativity,0
Exquisite,exquisite,s,StandardsPos,0
Woman,woman,c,PersonProperty,0
!,!,s,,0
But,but,s,Resistance,0
what,what,s,Resistance,1
the,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
does,does,s,Question,0
she,she,s,Question,1
think,think,c,PrivateThinking,0
",",",",s,,0
thou,thou,s,DirectAddress,0
have,have,s,,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
Sense,sense,c,AbstractConcepts,0
",",",",n,,0
than,than,s,Comparison,0
to,to,s,Comparison,1
get,get,s,,0
an,an,s,PersonProperty,0
Heir,heir,s,PersonProperty,1
upon,upon,s,Immediacy,0
her,her,s,Immediacy,1
Body,body,s,SenseObject,0
to,to,s,,0
Disinherit,disinherit,s,Negative_Relation,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
:,:,s,,0
for,for,s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
take,take,s,Responsibility,0
it,it,s,Responsibility,1
this,this,n,,0
Settlement,settlement,s,SenseObject,0
upon,upon,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
is,is,c,ReportingStates,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Proviso,proviso,c,Contingency,0
",",",",s,,0
that,that,s,DirectAddress,0
your,your,s,DirectAddress,1
Uncle,uncle,s,PersonProperty,0
have,have,s,,0
no,no,s,DenyDisclaim,0
Children,children,nnn,PersonProperty,0
It,it,s,ReportingStates,0
is,is,s,ReportingStates,1
so,so,c,ReportingStates,2
.,.,s,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
the,the,s,,0
Service,service,s,StandardsPos,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,s,ProjectAhead,0
to,to,s,ProjectAhead,1
do,do,s,Intensity,0
me,me,c,FirstPer,0
",",",",s,,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
a,a,s,PredictedFuture,2
Pleasure,pleasure,s,Positivity,0
to,to,s,DirectAddress,0
your,your,n,DirectAddress,1
self,self,c,SubjectivePercept,0
;,;,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
get,get,s,Consequence,0
you,you,s,Consequence,1
to,to,s,Consequence,2
engage,engage,s,ReportingEvents,0
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
Pliant,pliant,s,AbstractConcepts,0
all,all,s,Generalization,0
this,this,s,Generalization,1
Evening,evening,c,TimeDuration,0
",",",",s,,0
that,that,s,,0
my,my,s,FirstPer,0
Pious,pious,n,StandardsPos,0
Aunt,aunt,s,PersonProperty,0
may,may,s,Contingency,0
not,not,s,DenyDisclaim,0
work,work,s,DenyDisclaim,1
her,her,s,PersonPronoun,0
to,to,s,PersonPronoun,0
her,her,s,PersonPronoun,1
Interest,interest,c,AbstractConcepts,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
if,if,s,Contingency,0
you,you,s,DirectAddress,0
chance,chance,s,Contingency,0
to,to,s,ProjectAhead,0
secure,secure,s,ProjectAhead,1
her,her,s,PersonPronoun,0
to,to,s,DirectAddress,0
your,your,n,DirectAddress,1
self,self,c,SubjectivePercept,0
",",",",s,,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
incline,incline,s,SpaceRelation,0
her,her,s,PersonPronoun,0
to,to,s,,0
mine,mine,c,FirstPer,0
.,.,s,,0
She,she,s,Updates,0
Is,is,s,Updates,1
handsome,handsome,c,Positivity,0
",",",",s,,0
and,and,s,,0
knows,knows,s,Confidence,0
it,it,c,,0
;,;,s,,0
is,is,s,Intensity,0
very,very,s,Intensity,1
silly,silly,c,SubjectivePercept,0
",",",",n,,0
and,and,s,,0
thinks,thinks,s,PrivateThinking,0
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
Sense,sense,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
has,has,s,ReportingEvents,0
an,an,s,ReportingEvents,1
old,old,s,SenseProperty,0
fond,fond,s,Positivity,0
Husband,husband,nnn,PersonProperty,0
I,i,s,SelfDisclosure,0
confess,confess,s,SelfDisclosure,1
a,a,s,Intensity,0
very,very,s,Intensity,1
fair,fair,s,StandardsPos,0
Foundation,foundation,c,AbstractConcepts,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
a,a,s,,0
Lover,lover,s,Positivity,0
to,to,s,,0
build,build,s,ReportingEvents,0
upon,upon,c,ReportingEvents,1
.,.,nnn,,0
For,for,s,,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
Froth,froth,c,SenseObject,0
",",",",s,,0
he,he,s,PersonPronoun,0
and,and,s,,0
his,his,s,PersonPronoun,0
Wife,wife,s,PersonProperty,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
sufficiently,sufficiently,s,StandardsPos,0
taken,taken,s,ProjectBack,0
up,up,c,,0
",",",",s,,0
with,with,n,,0
admiring,admiring,s,StandardsPos,0
one,one,s,Numbers,0
another,another,c,Numbers,1
",",",",s,,0
and,and,s,,0
Brisk's,brisk's,s,UNRECOGNIZED,0
Gallantry,gallantry,c,StandardsPos,0
",",",",s,,0
as,as,s,TimeDuration,0
they,they,s,TimeDuration,1
call,call,s,ReportingEvents,0
it,it,c,ReportingEvents,1
.,.,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
observe,observe,s,ReportingEvents,0
my,my,n,FirstPer,0
Uncle,uncle,s,PersonProperty,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
;,;,s,,0
and,and,s,,0
Jack,jack,s,AbstractConcepts,0
Maskwell,maskwell,s,UNRECOGNIZED,0
has,has,s,,0
promised,promised,s,StandardsPos,0
me,me,c,FirstPer,0
",",",",s,,0
to,to,s,,0
watch,watch,s,,0
my,my,s,Autobio,0
Aunt,aunt,s,Autobio,1
narrowly,narrowly,c,SubjectivePercept,0
",",",",n,,0
and,and,s,,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
notice,notice,s,PrivateThinking,0
upon,upon,s,,0
any,any,s,,0
suspicion,suspicion,c,Negativity,0
.,.,s,,0
As,as,s,Specifiers,0
for,for,s,Specifiers,1
Sir,sir,s,PersonProperty,0
Paul,paul,c,,0
",",",",s,,0
my,my,s,FirstPer,0
wife,wife,s,PersonProperty,0
Father-in-Law,father-in-law,n,PersonProperty,0
that,that,s,ProjectAhead,0
is,is,s,ProjectAhead,1
to,to,s,ProjectAhead,2
be,be,c,ProjectAhead,3
",",",",s,,0
my,my,s,Positivity,0
Dear,dear,s,Positivity,1
Cynthia,cynthia,s,UNRECOGNIZED,0
has,has,s,Intensity,0
such,such,s,Intensity,1
a,a,s,,0
share,share,s,Inclusive,0
in,in,s,Inclusive,1
his,his,s,PersonPronoun,0
Fatherly,fatherly,s,CommonAuthorities,0
fondness,fondness,c,Positivity,0
",",",",s,,0
he,he,n,Biographical_Time,0
would,would,s,Biographical_Time,1
scarce,scarce,s,Negativity,0
make,make,s,ReportingEvents,0
her,her,s,ReportingEvents,1
a,a,s,ReportingEvents,2
Moment,moment,s,Immediacy,0
uneasy,uneasy,c,Negative_Relation,0
",",",",s,,0
to,to,s,,0
have,have,s,Cause,0
her,her,s,Cause,1
happy,happy,s,Positivity,0
hereafter,hereafter,nnn,ProjectAhead,0
So,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
Manned,manned,s,SpaceRelation,0
your,your,s,DirectAddress,0
Works,works,c,ReportingEvents,0
:,:,s,,0
But,but,s,Resistance,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
not,not,s,DenyDisclaim,0
have,have,s,DenyDisclaim,1
the,the,s,,0
weakest,weakest,s,Negativity,0
Guard,guard,c,Resistance,0
",",",",n,SpaceRelation,0
where,where,s,SpaceRelation,1
the,the,s,Negative_Relation,0
Enemy,enemy,s,Negative_Relation,1
is,is,s,ReportingStates,0
strongest,strongest,nnn,Comparison,0
Maskwell,maskwell,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,DirectAddress,0
mean,mean,c,,0
;,;,s,,0
prithee,prithee,s,DirectAddress,0
why,why,s,Question,0
should,should,s,DirectAddress,0
you,you,s,DirectAddress,1
suspect,suspect,s,Negativity,0
him,him,c,PersonPronoun,0
?,?,nnn,Question,0
Faith,faith,s,StandardsPos,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
help,help,s,Positivity,0
it,it,c,,0
",",",",s,,0
you,you,s,DirectAddress,0
know,know,s,DirectAddress,1
I,i,s,Autobio,0
never,never,s,Autobio,1
liked,liked,s,Positivity,0
him,him,c,PersonPronoun,0
;,;,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
little,little,n,SenseProperty,0
Superstitious,superstitious,s,SubjectivePercept,0
in,in,s,,0
Physiognomy,physiognomy,nnn,AbstractConcepts,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
Obligations,obligations,s,Responsibility,0
