TRuth,truth,s,StandardsPos,0
of,of,s,Positivity,3
art,art,c,AbstractConcepts,0
",",",",s,,0
to,to,s,,0
adorn,adorn,s,Positivity,0
a,a,s,Intensity,0
great,great,s,Intensity,1
deal,deal,c,Intensity,2
.,.,s,Question,0
How,how,s,Question,1
long,long,s,SenseProperty,0
did,did,n,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Canuas,canuas,s,UNRECOGNIZED,0
hang,hang,s,SpaceRelation,0
before,before,s,Sequence,0
Ald-gate,ald-gate,c,UNRECOGNIZED,0
?,?,s,Question,0
were,were,s,ProjectBack,0
the,the,s,PersonProperty,0
people,people,s,PersonProperty,1
suffered,suffered,s,Negativity,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
the,the,s,,0
Cities,cities,n,AbstractConcepts,0
Love,love,c,Positivity,0
",",",",s,,0
and,and,s,,0
Charity,charity,c,StandardsPos,0
",",",",s,,0
while,while,s,TimeDuration,0
they,they,s,TimeDuration,1
were,were,s,ProjectBack,0
rude,rude,s,Negative_Relation,0
stone,stone,c,SenseObject,0
",",",",s,,0
before,before,s,Sequence,0
they,they,s,Sequence,1
were,were,s,ProjectBack,0
painted,painted,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,n,,0
burnished,burnished,c,SenseProperty,0
?,?,s,Question,0
No,no,c,DenyDisclaim,0
.,.,s,,0
No,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
should,should,s,Insist,0
Servants,servants,s,PersonProperty,0
approach,approach,s,AbstractConcepts,0
their,their,s,PersonPronoun,0
Mistresses,mistresses,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
when,when,s,TimeShift,0
they,they,n,TimeShift,1
are,are,s,ReportingStates,0
complete,complete,c,Sequence,0
",",",",s,,0
and,and,s,,0
finished,finished,nnn,ReportingEvents,0
Well,well,s,SenseObject,0
said,said,c,Citations,0
",",",",s,,0
my,my,s,FirstPer,0
True-wit,true-wit,c,StandardsPos,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
a,a,s,StandardsPos,0
wise,wise,s,StandardsPos,1
Lady,lady,s,PersonProperty,0
will,will,s,PredictedFuture,0
keep,keep,s,TimeDuration,0
a,a,s,PersonProperty,0
guard,guard,s,PersonProperty,1
always,always,s,SubjectiveTime,0
upon,upon,s,,0
the,the,s,SpaceRelation,0
place,place,c,SpaceRelation,1
",",",",s,,0
that,that,s,,0
she,she,s,PersonPronoun,0
may,may,s,Contingency,0
do,do,n,Contingency,1
things,things,s,Uncertainty,0
securely,securely,c,Positivity,0
.,.,s,,0
I,i,s,FirstPer,0
once,once,s,TimeShift,0
followed,followed,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
rude,rude,s,Negative_Relation,0
fellow,fellow,s,PersonProperty,0
into,into,s,SceneShift,0
a,a,s,SceneShift,1
Chamber,chamber,c,SceneShift,2
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
the,the,s,StandardsNeg,0
poor,poor,n,StandardsNeg,1
Madame,madame,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
haste,haste,c,Negativity,0
",",",",s,,0
and,and,s,,0
troubled,troubled,c,Negativity,0
",",",",s,,0
snatched,snatched,s,Motions,0
at,at,s,Motions,1
her,her,s,PersonPronoun,0
Perruke,perruke,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,,0
cover,cover,s,ReportingEvents,0
her,her,n,ReportingEvents,1
baldness,baldness,c,PersonProperty,0
:,:,s,,0
and,and,s,,0
put,put,s,SpaceRelation,0
it,it,s,SpaceRelation,1
on,on,c,SpaceRelation,2
",",",",s,,0
the,the,s,StandardsNeg,0
wrong,wrong,s,StandardsNeg,1
way,way,nnn,StandardsNeg,2
O,o,s,LangRef,0
prodigy,prodigy,c,Positivity,0
!,!,nnn,,0
And,and,s,,0
the,the,s,,0
vn-conscionable,vn-conscionable,s,UNRECOGNIZED,0
Knave,knave,s,Negativity,0
held,held,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
in,in,s,,0
Complement,complement,s,Comparison,0
an,an,s,Comparison,1
hour,hour,c,TimeDuration,0
",",",",s,,0
with,with,s,Specifiers,0
that,that,n,Specifiers,1
reuerst,reuerst,s,UNRECOGNIZED,0
face,face,c,SenseObject,0
",",",",s,Autobio,0
when,when,s,Autobio,1
I,i,s,Autobio,2
still,still,s,Updates,0
looked,looked,s,ReportingEvents,0
when,when,s,TimeShift,0
she,she,s,TimeShift,1
should,should,s,Insist,0
talk,talk,s,ReportingEvents,0
from,from,s,,0
the,the,s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
side,side,nnn,Specifiers,2
Why,why,c,Question,0
",",",",s,,0
thou,thou,s,DirectAddress,0
should,should,s,Insist,0
have,have,s,,0
releeu'd,releeu'd,s,UNRECOGNIZED,0
her,her,c,PersonPronoun,0
.,.,nnn,,0
No,no,s,DenyDisclaim,0
faith,faith,c,StandardsPos,0
",",",",s,,0
I,i,s,SelfDisclosure,0
let,let,s,SelfDisclosure,1
her,her,s,SelfDisclosure,2
alone,alone,c,SpaceRelation,0
",",",",s,,0
as,as,s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
let,let,s,ReportingEvents,0
this,this,s,,0
argument,argument,c,LangRef,0
",",",",s,,0
if,if,s,Request,0
you,you,s,Request,1
please,please,c,Request,2
",",",",s,,0
and,and,n,,0
pass,pass,s,Transformation,0
to,to,s,Transformation,1
another,another,c,Specifiers,0
",",",",s,,0
When,when,s,,0
saw,saw,s,DirectAddress,0
you,you,s,DirectAddress,1
Dauphine,dauphine,c,PersonProperty,0
",",",",s,,0
Eugenie,eugenie,nnn,UNRECOGNIZED,0
Not,not,s,DenyDisclaim,0
these,these,s,Immediacy,0
three,three,s,Numbers,0
days,days,c,TimeDuration,0
.,.,s,,0
Shall,shall,s,Future_Question,0
we,we,s,Future_Question,1
go,go,s,ReportingEvents,0
to,to,s,PersonPronoun,0
him,him,s,PersonPronoun,1
this,this,s,Immediacy,0
morning,morning,c,Immediacy,1
?,?,s,Question,0
he,he,s,Updates,0
is,is,s,Updates,1
very,very,n,Intensity,0
melancholique,melancholique,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
hear,hear,nnn,SpaceRelation,0
Sick,sick,s,Negativity,0
of,of,s,Negativity,1
the,the,s,PersonProperty,0
Uncle,uncle,c,PersonProperty,1
?,?,s,Question,0
is,is,s,Question,0
he,he,c,Question,1
?,?,s,Question,0
I,i,s,FirstPer,0
met,met,s,ReportingEvents,0
that,that,s,,0
stiff,stiff,s,Negativity,0
piece,piece,s,SenseObject,0
of,of,s,SenseObject,1
Formalitie,formalitie,c,UNRECOGNIZED,0
",",",",s,,0
his,his,s,PersonPronoun,0
Uncle,uncle,c,PersonProperty,0
",",",",n,,0
yesterday,yesterday,c,ProjectBack,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
huge,huge,s,Intensity,0
Turbant,turbant,s,UNRECOGNIZED,0
of,of,s,,0
Night-Caps,night-caps,s,UNRECOGNIZED,0
on,on,s,SpaceRelation,0
his,his,s,SpaceRelation,1
head,head,c,SpaceRelation,2
",",",",s,,0
buckled,buckled,s,Motions,0
over,over,s,,0
his,his,n,PersonPronoun,0
ears,ears,nnn,SenseObject,0
O,o,c,LangRef,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
his,his,s,Specifiers,2
custom,custom,s,CommonAuthorities,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
walks,walks,s,Motions,0
abroad,abroad,c,SceneShift,0
.,.,s,,0
He,he,s,Contingency,0
can,can,s,Contingency,1
endure,endure,s,Resistance,0
no,no,s,DenyDisclaim,0
noise,noise,c,SenseProperty,0
",",",",s,,0
man,man,c,PersonProperty,0
.,.,nnn,ReasonForward,0
So,so,s,ReasonForward,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
heard,heard,c,ReportingStates,0
.,.,s,ReportingStates,1
But,but,s,Resistance,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
disease,disease,s,StandardsNeg,0
so,so,s,,0
ridiculous,ridiculous,s,Negativity,0
in,in,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
as,as,s,ReasonBackward,0
it,it,s,ReasonBackward,1
is,is,s,ReasonBackward,2
made,made,c,ReportingEvents,0
?,?,s,Question,0
they,they,n,Citations,0
say,say,c,Citations,1
",",",",s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
been,been,s,ProjectBack,0
upon,upon,s,,0
diverse,diverse,s,AbstractConcepts,0
Treaties,treaties,s,Positivity,0
with,with,s,Positivity,1
the,the,s,,0
Fish-wiues,fish-wiues,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
Orenge-women,orenge-women,c,UNRECOGNIZED,0
;,;,n,,0
and,and,s,,0
Articles,articles,s,,0
propounded,propounded,s,,0
between,between,s,,0
them,them,c,,0
:,:,s,,0
marry,marry,c,Positivity,0
",",",",s,,0
the,the,s,,0
Chimney-sweepers,chimney-sweepers,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,n,PredictedFuture,2
drawn,drawn,s,ReportingEvents,0
in,in,nnn,ReportingEvents,1
No,no,c,OralCues,0
",",",",s,OralCues,1
nor,nor,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
Broome-men,broome-men,c,UNRECOGNIZED,0
:,:,s,,0
They,they,s,,0
stand,stand,s,Exceptions,0
out,out,s,Exceptions,1
stiffely,stiffely,c,UNRECOGNIZED,0
.,.,s,,0
He,he,s,PersonPronoun,0
cannot,cannot,s,DenyDisclaim,0
endure,endure,s,Resistance,0
a,a,n,,0
Costard-monger,costard-monger,c,PersonProperty,0
",",",",s,,0
he,he,s,PersonPronoun,0
swounes,swounes,s,UNRECOGNIZED,0
if,if,s,Contingency,0
he,he,s,Contingency,1
hear,hear,s,SpaceRelation,0
one,one,nnn,Numbers,0
Me,me,s,FirstPer,0
thinks,thinks,c,PrivateThinking,0
",",",",s,,0
a,a,s,,0
Smith,smith,s,PersonProperty,0
should,should,s,Insist,0
be,be,s,ReportingStates,0
ominous,ominous,c,Negativity,0
.,.,nnn,,0
Or,or,s,,0
any,any,s,,0
Hammer-man,hammer-man,c,PersonProperty,0
.,.,s,,0
A,a,s,,0
Brasier,brasier,s,SenseObject,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
suffered,suffered,s,Negativity,0
to,to,s,,0
dwell,dwell,s,ReportingEvents,0
in,in,s,ReportingEvents,1
the,the,s,,0
Parish,parish,c,CommonAuthorities,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
an,an,n,DenyDisclaim,1
Armorer,armorer,c,PersonProperty,0
.,.,s,,0
He,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
have,have,s,,0
hanged,hanged,s,SpaceRelation,0
a,a,s,,0
Pewterers,pewterers,c,UNRECOGNIZED,0
',',s,,0
prentice,prentice,s,PersonProperty,0
once,once,s,TimeShift,0
up,up,s,SpaceRelation,0
on,on,s,SpaceRelation,1
a,a,n,,0
Shroue-tuesdayes,shroue-tuesdayes,s,UNRECOGNIZED,0
Riot,riot,c,Motions,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
being,being,s,ReportingStates,0
of,of,s,Specifiers,0
that,that,s,Specifiers,1
Trade,trade,c,AbstractConcepts,0
",",",",s,,0
when,when,s,,0
the,the,s,,0
rest,rest,s,,0
were,were,s,ProjectBack,0
quit,quit,nnn,ReportingEvents,0
A,a,s,ReportingEvents,1
Trumpet,trumpet,s,SenseObject,0
should,should,s,Insist,0
fright,fright,s,Negativity,0
him,him,s,PersonPronoun,0
terribly,terribly,c,Intensity,0
",",",",s,,0
or,or,s,,0
the,the,s,,0
Hau^boyes,hau^boyes,c,UNRECOGNIZED,0
?,?,nnn,Question,0
Out,out,s,Negativity,0
of,of,s,Negativity,1
his,his,s,Negativity,2
senses,senses,c,Negativity,3
.,.,s,,0
The,the,s,,0
Waights,waights,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,,0
City,city,s,CommonAuthorities,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Pension,pension,s,SenseProperty,0
of,of,s,SenseProperty,1
him,him,c,PersonPronoun,0
",",",",s,,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
come,come,n,SpaceRelation,0
near,near,s,SpaceRelation,1
that,that,s,,0
Ward,ward,c,,0
.,.,s,,0
This,this,s,,0
Youth,youth,s,AbstractConcepts,0
practiced,practiced,s,ReportingEvents,0
on,on,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
one,one,s,TimeShift,0
night,night,c,TimeShift,1
",",",",s,,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
Bell-man,bell-man,c,UNRECOGNIZED,0
;,;,s,,0
and,and,n,,0
never,never,s,DenyDisclaim,0
left,left,s,SceneShift,0
till,till,s,TimeShift,0
he,he,s,TimeShift,1
had,had,s,ProjectBack,0
brought,brought,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
down,down,s,SceneShift,0
to,to,s,SceneShift,1
the,the,s,SceneShift,2
door,door,c,SenseObject,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Long-Sword,long-sword,c,UNRECOGNIZED,0
:,:,s,,0
and,and,n,,0
there,there,s,,0
left,left,s,SceneShift,0
him,him,s,SceneShift,1
flourishing,flourishing,s,Positivity,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Air,air,nnn,ReportingEvents,0
Why,why,c,Question,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
!,!,s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
chosen,chosen,s,ReportingStates,0
a,a,s,SenseObject,0
street,street,s,SenseObject,1
to,to,s,,0
lie,lie,s,ReportingEvents,0
in,in,c,ReportingEvents,1
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
narrow,narrow,s,SenseProperty,0
at,at,s,,0
both,both,s,,0
ends,ends,c,Sequence,0
",",",",s,,0
that,that,s,PredictedFuture,0
it,it,n,PredictedFuture,1
will,will,s,PredictedFuture,2
receive,receive,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
Coaches,coaches,c,PersonProperty,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
Carts,carts,c,SenseObject,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
any,any,s,Specifiers,0
of,of,s,Specifiers,1
these,these,s,Immediacy,0
common,common,s,AbstractConcepts,0
noyses,noyses,c,UNRECOGNIZED,0
:,:,s,,0
and,and,n,,0
therefore,therefore,c,ReasonForward,0
",",",",s,,0
we,we,s,,0
that,that,s,,0
love,love,s,Positivity,0
him,him,c,PersonPronoun,0
",",",",s,,0
devise,devise,s,PrivateThinking,0
to,to,s,,0
bring,bring,s,,0
him,him,s,PersonPronoun,0
in,in,s,Specifiers,0
such,such,s,Specifiers,1
as,as,s,,0
we,we,s,,0
may,may,c,Contingency,0
",",",",s,,0
now,now,s,RecurringEvents,0
and,and,n,RecurringEvents,1
then,then,c,RecurringEvents,2
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
his,his,s,PersonPronoun,0
exercise,exercise,c,GenericEvents,0
",",",",s,,0
to,to,s,,0
breath,breath,s,SenseObject,0
him,him,c,PersonPronoun,0
.,.,s,,0
He,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
grow,grow,s,ReportingEvents,0
restie,restie,s,UNRECOGNIZED,0
else,else,s,Contingency,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
ease,ease,c,Reassure,0
.,.,n,,0
His,his,s,PersonPronoun,0
Virtue,virtue,s,StandardsPos,0
would,would,s,ProjectBack,0
rust,rust,s,SenseObject,0
without,without,s,Contingency,0
action,action,c,GenericEvents,0
.,.,s,,0
I,i,s,FirstPer,0
entreated,entreated,s,Request,0
a,a,s,,0
Beare-ward,beare-ward,c,UNRECOGNIZED,0
",",",",s,,0
one,one,s,TimeShift,0
day,day,c,TimeShift,1
",",",",s,TimeShift,2
to,to,n,,0
come,come,s,ReportingEvents,0
down,down,s,ReportingEvents,1
with,with,s,ReportingEvents,2
the,the,s,SenseObject,0
Dogs,dogs,s,SenseObject,1
of,of,s,,0
some,some,s,Uncertainty,0
four,four,s,Numbers,0
Parishes,parishes,s,CommonAuthorities,0
that,that,s,Specifiers,0
way,way,c,Specifiers,1
",",",",s,Specifiers,2
and,and,s,,0
I,i,s,FirstPer,0
thank,thank,s,Acknowledge,0
him,him,c,PersonPronoun,0
",",",",n,,0
he,he,s,Intensity,0
did,did,c,Intensity,1
;,;,s,,0
and,and,s,,0
cried,cried,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
Games,games,s,AbstractConcepts,0
under,under,s,,0
Master,master,s,PersonProperty,0
Morose's,morose's,s,UNRECOGNIZED,0
windore,windore,c,UNRECOGNIZED,0
:,:,s,,0
till,till,s,TimeShift,0
he,he,s,TimeShift,1
was,was,s,ProjectBack,0
sent,sent,n,ReportingEvents,0
crying,crying,s,Motions,0
away,away,c,,0
",",",",s,,0
with,with,s,,0
his,his,s,PersonPronoun,0
head,head,s,SenseObject,0
made,made,s,ReportingEvents,0
a,a,s,Intensity,0
most,most,s,Intensity,1
bleding,bleding,s,UNRECOGNIZED,0
Spectacle,spectacle,s,SpaceRelation,0
to,to,s,,0
the,the,s,,0
multitude,multitude,c,AbstractConcepts,0
.,.,s,DirectAddress,0
And,and,c,DirectAddress,1
",",",",n,,0
another,another,s,TimeShift,0
time,time,c,TimeShift,1
",",",",s,,0
a,a,s,,0
Fencer,fencer,c,PersonProperty,0
",",",",s,,0
marching,marching,s,Motions,0
to,to,s,,0
his,his,s,PersonPronoun,0
Prize,prize,c,StandardsPos,0
",",",",s,StandardsPos,1
had,had,s,ProjectBack,0
his,his,s,PersonPronoun,0
Drum,drum,s,SenseObject,0
most,most,s,Comparison,0
tragically,tragically,n,Sad,0
run,run,s,ReportingEvents,0
through,through,c,ReportingEvents,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
taking,taking,s,Responsibility,0
that,that,s,Responsibility,1
street,street,s,SenseObject,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
way,way,c,AbstractConcepts,0
",",",",s,,0
at,at,s,FollowUp,0
my,my,s,FollowUp,1
request,request,nnn,FollowUp,2
A,a,s,Positivity,0
good,good,s,Positivity,1
Wagge,wagge,c,UNRECOGNIZED,0
.,.,s,Curiosity,0
How,how,s,Curiosity,1
does,does,s,Curiosity,2
he,he,s,PersonPronoun,0
for,for,s,,0
the,the,s,,0
Bells,bells,c,SenseObject,0
?,?,nnn,Question,0
O,o,c,LangRef,0
",",",",s,,0
in,in,s,,0
the,the,s,,0
Queens,queens,s,PersonProperty,0
time,time,c,,0
",",",",s,,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
wont,wont,s,SubjectivePercept,0
to,to,s,,0
go,go,s,SceneShift,0
out,out,s,SceneShift,1
of,of,s,SceneShift,2
Town,town,s,SceneShift,3
every,every,s,Generalization,0
Satterday,satterday,s,UNRECOGNIZED,0
at,at,n,,0
ten,ten,s,Numbers,0
a,a,s,SenseObject,0
clock,clock,c,SenseObject,1
",",",",s,,0
or,or,s,,0
on,on,s,,0
Holy-day-eues,holy-day-eues,c,UNRECOGNIZED,0
.,.,s,Resistance,0
But,but,s,Resistance,1
now,now,c,Updates,0
",",",",s,Updates,1
by,by,s,ReasonForward,0
reason,reason,s,ReasonForward,1
of,of,s,ReasonForward,2
the,the,s,,0
sickness,sickness,c,Negativity,0
",",",",s,,0
the,the,n,,0
perpetuity,perpetuity,s,SubjectiveTime,0
of,of,s,,0
ringing,ringing,s,SenseProperty,0
has,has,s,,0
made,made,s,Cause,0
him,him,s,Cause,1
devise,devise,s,PrivateThinking,0
a,a,s,PrivateThinking,1
room,room,c,SenseObject,0
",",",",s,,0
with,with,s,,0
double,double,s,,0
walls,walls,c,SenseObject,0
",",",",s,,0
and,and,n,,0
treble,treble,s,SenseProperty,0
feelings,feelings,c,PrivateThinking,0
;,;,s,,0
the,the,s,,0
windores,windores,s,UNRECOGNIZED,0
close,close,s,Motions,0
shut,shut,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
calle'd,calle'd,c,UNRECOGNIZED,0
:,:,s,,0
and,and,s,,0
there,there,s,SpaceRelation,0
he,he,s,SpaceRelation,1
lives,lives,s,,0
by,by,n,,0
Candlelight,candlelight,c,SenseObject,0
.,.,s,,0
He,he,s,Neutral_Attribution,0
turned,turned,s,Neutral_Attribution,1
away,away,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
last,last,s,TimeDuration,0
week,week,c,TimeDuration,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
having,having,s,ReportingEvents,0
a,a,s,ReportingEvents,1
pair,pair,s,SenseObject,0
of,of,s,SenseObject,1
new,new,n,,0
Shoes,shoes,c,SenseObject,0
",",",",s,,0
that,that,s,,0
creak'd,creak'd,c,UNRECOGNIZED,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
this,this,s,,0
fellow,fellow,s,PersonProperty,0
wayts,wayts,s,UNRECOGNIZED,0
on,on,s,,0
him,him,s,PersonPronoun,0
now,now,c,Updates,0
",",",",s,Updates,1
in,in,s,,0
Tennis-court,tennis-court,s,SenseObject,0
Sockes,sockes,c,UNRECOGNIZED,0
",",",",n,,0
or,or,s,,0
Slippers,slippers,s,SenseObject,0
sol'd,sol'd,s,UNRECOGNIZED,0
with,with,s,,0
Wool,wool,c,SenseObject,0
:,:,s,,0
and,and,s,,0
they,they,s,,0
talk,talk,s,ReportingEvents,0
each,each,s,Specifiers,0
to,to,s,,0
other,other,c,Specifiers,0
",",",",s,,0
in,in,s,,0
a,a,s,,0
Trunk,trunk,c,SenseObject,0
.,.,s,Imperative,0
See,see,n,Imperative,1
who,who,s,,0
comes,comes,s,SceneShift,0
here,here,nnn,SceneShift,1
HOw,how,s,Updates,0
now,now,c,Updates,1
!,!,s,,0
what,what,s,Specifiers,0
all,all,s,Specifiers,1
you,you,s,DirectAddress,0
Sirs,sirs,c,PersonProperty,0
?,?,s,Question,0
dumb,dumb,c,Negativity,0
?,?,nnn,Question,0
Struck,struck,s,ReportingEvents,0
into,into,s,,0
stone,stone,s,SenseObject,0
almost,almost,c,SubjectivePercept,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
with,with,s,,0
Tales,tales,s,LangRef,0
of,of,s,LangRef,1
thine,thine,s,UNRECOGNIZED,0
Uncle,uncle,c,PersonProperty,0
!,!,s,,0
There,there,s,ProjectBack,0
was,was,n,ProjectBack,1
never,never,s,DenyDisclaim,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Prodigy,prodigy,s,Positivity,0
heard,heard,s,Updates,0
of,of,nnn,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
once,once,s,TimeShift,0
loose,loose,s,AbstractConcepts,0
this,this,s,,0
subject,subject,c,LangRef,0
",",",",s,,0
my,my,s,FirstPer,0
masters,masters,c,StandardsPos,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
my,my,s,FirstPer,0
sake,sake,c,SenseObject,0
.,.,s,,0
They,they,s,ReportingStates,0
are,are,n,ReportingStates,1
such,such,s,Specifiers,0
as,as,s,Specifiers,1
you,you,s,DirectAddress,0
are,are,c,DirectAddress,1
",",",",s,,0
that,that,s,,0
have,have,s,,0
brought,brought,s,ReportingEvents,0
me,me,s,FirstPer,0
into,into,s,,0
that,that,s,,0
predicament,predicament,c,Negativity,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,c,SelfDisclosure,1
",",",",s,,0
with,with,s,,0
him,him,nnn,PersonPronoun,0
How,how,s,Question,0
is,is,s,Question,1
that,that,c,,0
?,?,nnn,Question,0
Marry,marry,c,Positivity,0
",",",",s,,0
that,that,s,PredictedFuture,0
he,he,s,PredictedFuture,1
will,will,s,PredictedFuture,2
dis-inherit,dis-inherit,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
",",",",s,,0
no,no,s,DenyDisclaim,0
more,more,c,DenyDisclaim,1
.,.,s,,0
He,he,s,PrivateThinking,0
thinks,thinks,c,PrivateThinking,1
",",",",s,,0
I,i,c,FirstPer,0
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
company,company,n,AbstractConcepts,0
are,are,s,ReportingStates,0
Authors,authors,s,CommunicatorRole,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
the,the,s,Specifiers,2
ridiculous,ridiculous,s,Negativity,0
Acts,acts,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
Moniments,moniments,s,UNRECOGNIZED,0
are,are,s,ReportingStates,0
told,told,s,ReportingStates,0
of,of,s,ReportingStates,1
him,him,nnn,PersonPronoun,0
Slid,slid,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,Autobio,0
would,would,s,Autobio,1
be,be,s,Autobio,2
the,the,s,Biographical_Time,0
Author,author,s,Biographical_Time,1
of,of,s,Biographical_Time,2
more,more,c,Comparison,0
",",",",s,,0
to,to,s,,0
vex,vex,s,Negativity,0
him,him,c,PersonPronoun,0
",",",",s,,0
that,that,s,,0
purpose,purpose,s,ProjectAhead,0
deserves,deserves,s,StandardsPos,0
it,it,c,,0
:,:,n,,0
it,it,s,,0
gives,gives,s,,0
thee,thee,s,DirectAddress,0
law,law,s,AbstractConcepts,0
of,of,s,,0
plaguing,plaguing,s,Negativity,0
him,him,c,PersonPronoun,0
.,.,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,,0
thee,thee,s,DirectAddress,0
what,what,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
do,do,c,GenericEvents,0
.,.,s,GenericEvents,1
I,i,s,SelfDisclosure,0
would,would,n,SelfDisclosure,1
make,make,s,ReportingEvents,0
a,a,s,,0
false,false,s,StandardsNeg,0
Almanake,almanake,c,UNRECOGNIZED,0
;,;,s,,0
get,get,s,,0
it,it,s,,0
printed,printed,c,ReportingEvents,0
:,:,s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
have,have,s,Cause,0
him,him,s,Cause,1
drawn,drawn,s,Motions,0
out,out,s,Motions,1
on,on,s,Motions,2
a,a,n,Motions,3
Coronation,coronation,s,TimeDuration,0
day,day,s,TimeDuration,1
to,to,s,,0
the,the,s,,0
Tower-Wharfe,tower-wharfe,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
kill,kill,s,Negativity,0
him,him,s,PersonPronoun,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
noise,noise,s,SenseProperty,0
of,of,s,,0
the,the,n,,0
Ordinance,ordinance,c,CommonAuthorities,0
.,.,s,,0
Dis-inherit,dis-inherit,s,UNRECOGNIZED,0
thee,thee,c,DirectAddress,0
!,!,s,,0
he,he,s,PersonPronoun,0
cannot,cannot,c,DenyDisclaim,0
