GRegory,gregory,c,UNRECOGNIZED,0
Who,who,s,,0
nothing,nothing,s,DenyDisclaim,0
hurt,hurt,s,Negativity,0
withal,withal,c,Metadiscourse,0
",",",",s,,0
hist,hist,s,SenseProperty,0
him,him,s,PersonPronoun,0
in,in,s,Negative_Relation,0
scorn,scorn,c,Negative_Relation,1
.,.,n,,0
While,while,s,TimeDuration,0
we,we,s,,0
were,were,s,ProjectBack,0
enterchanging,enterchanging,s,UNRECOGNIZED,0
thrusts,thrusts,s,Motions,0
and,and,s,,0
blows,blows,c,Motions,0
",",",",n,,0
Came,came,s,ReportingEvents,0
more,more,s,Intensity,0
and,and,s,Intensity,1
more,more,c,Intensity,2
",",",",s,,0
and,and,s,,0
fought,fought,s,Resistance,0
on,on,s,,0
part,part,s,,0
and,and,s,,0
part,part,c,,0
",",",",n,,0
Till,till,s,Motions,0
the,the,s,Motions,1
Prince,prince,s,PersonProperty,0
came,came,c,ReportingStates,0
",",",",s,ReportingStates,1
who,who,s,,0
parted,parted,s,ReportingEvents,0
either,either,s,Metadiscourse,0
part,part,c,AbstractConcepts,0
.,.,nn,AbstractConcepts,1
O,o,s,LangRef,0
where,where,s,Question,0
is,is,s,Question,1
Romeo,romeo,c,UNRECOGNIZED,0
",",",",s,,0
saw,saw,s,DirectAddress,0
you,you,s,DirectAddress,1
him,him,s,PersonPronoun,0
to,to,s,,0
day,day,c,TimeDuration,0
?,?,n,Question,0
Right,right,s,,0
glad,glad,s,Positivity,0
am,am,s,Question,0
I,i,c,Question,1
",",",",s,,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
not,not,s,DenyDisclaim,0
at,at,s,Immediacy,0
this,this,s,Immediacy,1
fray,fray,c,Negativity,0
.,.,nn,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
an,an,s,TimeDuration,0
hour,hour,s,TimeDuration,1
before,before,s,TimeDuration,2
the,the,s,,0
worshipped,worshipped,s,Positivity,0
Sun,sun,n,SenseObject,0
Peer'd,peer'd,s,UNRECOGNIZED,0
forth,forth,s,SpaceRelation,0
the,the,s,,0
golden,golden,s,SenseProperty,0
window,window,s,SenseObject,0
of,of,s,,0
the,the,s,SpaceRelation,0
East,east,c,SpaceRelation,1
",",",",n,,0
A,a,s,,0
troubled,troubled,s,Negativity,0
mind,mind,s,Negativity,1
drove,drove,s,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,,0
walk,walk,s,Motions,0
abroad,abroad,c,SceneShift,0
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
underneath,underneath,s,SpaceRelation,0
the,the,s,SpaceRelation,1
grove,grove,s,SpaceRelation,0
of,of,s,SpaceRelation,1
Sycamour,sycamour,c,UNRECOGNIZED,0
",",",",n,,0
That,that,s,,0
Westward,westward,s,SpaceRelation,0
rooteth,rooteth,s,UNRECOGNIZED,0
from,from,s,,0
this,this,s,,0
City,city,s,CommonAuthorities,0
side,side,c,,0
:,:,n,,0
So,so,s,,0
early,early,s,SubjectiveTime,0
walking,walking,s,Motions,0
did,did,s,Question,0
I,i,s,Question,1
see,see,s,DirectAddress,0
your,your,s,DirectAddress,1
Son,son,c,PersonProperty,0
:,:,n,,0
Toward,toward,s,,0
him,him,s,PersonPronoun,0
I,i,s,FirstPer,0
made,made,c,ReportingStates,0
",",",",s,ReportingStates,1
but,but,s,Resistance,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
ware,ware,s,SenseObject,0
of,of,s,,0
me,me,c,FirstPer,0
",",",",n,,0
And,and,s,,0
stole,stole,s,ReportingEvents,0
into,into,s,Transformation,0
the,the,s,Transformation,1
covert,covert,s,SubjectivePercept,0
of,of,s,,0
the,the,s,SenseObject,0
wood,wood,c,SenseObject,1
",",",",n,,0
I,i,s,FirstPer,0
measuring,measuring,s,ReportingEvents,0
his,his,s,ReportingEvents,1
affections,affections,s,Positivity,0
by,by,s,,0
my,my,s,SelfDisclosure,0
own,own,c,SelfDisclosure,1
",",",",n,Aside,0
Which,which,s,Aside,1
then,then,s,,0
most,most,s,Comparison,0
sought,sought,c,ReportingStates,0
",",",",s,ReportingStates,1
where,where,s,,0
most,most,s,Comparison,0
might,might,s,Contingency,0
not,not,s,DenyDisclaim,0
be,be,s,DenyDisclaim,1
found,found,c,DenyDisclaim,2
:,:,n,,0
Being,being,s,ReportingStates,0
one,one,s,Numbers,0
too,too,s,Negativity,0
many,many,s,Negativity,1
by,by,s,,0
my,my,s,FirstPer,0
weary,weary,s,Negativity,0
self,self,c,SubjectivePercept,0
",",",",n,,0
Pursued,pursued,s,ReportingEvents,0
my,my,s,Intensity,0
Honor,honor,c,Intensity,1
",",",",s,,0
not,not,s,DenyDisclaim,0
pursuing,pursuing,s,ProjectAhead,0
his,his,n,ProjectAhead,1
And,and,s,,0
gladly,gladly,s,Positivity,0
shunned,shunned,c,Negative_Relation,0
",",",",s,,0
who,who,s,,0
gladly,gladly,s,Positivity,0
fled,fled,s,SceneShift,0
from,from,s,SceneShift,1
me,me,c,FirstPer,0
.,.,nn,,0
Many,many,s,,0
a,a,s,TimeDuration,0
morning,morning,s,TimeDuration,1
has,has,s,,0
he,he,s,PersonPronoun,0
there,there,s,,0
been,been,s,ProjectBack,0
seen,seen,c,ReportingStates,0
",",",",n,ReportingStates,1
With,with,s,Sad,0
tears,tears,s,Sad,1
augmenting,augmenting,s,Transformation,0
the,the,s,,0
fresh,fresh,s,SenseProperty,0
mornings,mornings,s,,0
deaw,deaw,c,UNRECOGNIZED,0
",",",",n,,0
Adding,adding,s,ReportingEvents,0
to,to,s,ReportingEvents,1
clouds,clouds,c,SenseObject,0
",",",",s,,0
more,more,s,Comparison,0
clouds,clouds,s,SenseObject,0
with,with,s,,0
his,his,s,PersonPronoun,0
deep,deep,s,AbstractConcepts,0
sighs,sighs,c,Motions,0
",",",",n,Resistance,0
But,but,s,Resistance,1
all,all,s,,0
so,so,s,SubjectiveTime,0
soon,soon,s,SubjectiveTime,1
as,as,s,,0
the,the,s,,0
all-cheering,all-cheering,s,Intensity,0
Sun,sun,c,SenseObject,0
",",",",n,Future_Question,0
Should,should,s,Future_Question,1
in,in,s,,0
the,the,s,,0
farthest,farthest,s,SpaceRelation,0
East,east,s,SpaceRelation,0
begin,begin,s,Sequence,0
to,to,s,Sequence,1
draw,draw,n,Motions,0
The,the,s,,0
shadie,shadie,s,UNRECOGNIZED,0
Curtains,curtains,s,SenseObject,0
from,from,s,,0
Auroras,auroras,s,SenseObject,0
bed,bed,c,SenseObject,0
",",",",n,,0
Away,away,s,SpaceRelation,0
from,from,s,SpaceRelation,1
light-steales,light-steales,s,UNRECOGNIZED,0
home,home,s,SpaceRelation,0
my,my,s,FirstPer,0
heavy,heavy,s,SenseProperty,0
Son,son,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
private,private,s,AbstractConcepts,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
Chamber,chamber,s,SenseObject,0
pens,pens,s,SenseObject,0
himself,himself,c,PersonPronoun,0
",",",",n,,0
Shuts,shuts,s,Motions,0
up,up,s,Motions,1
his,his,s,PersonPronoun,0
windows,windows,c,SenseObject,0
",",",",s,,0
locks,locks,s,ReportingEvents,0
fair,fair,s,StandardsPos,0
daylight,daylight,s,SenseProperty,0
out,out,c,,0
",",",",n,,0
And,and,s,,0
makes,makes,s,SubjectivePercept,0
himself,himself,s,SubjectivePercept,1
an,an,s,,0
artificial,artificial,s,SubjectivePercept,0
night,night,c,,0
:,:,n,,0
Black,black,s,SenseProperty,0
and,and,s,,0
portendous,portendous,s,UNRECOGNIZED,0
must,must,s,Insist,0
this,this,s,,0
humor,humor,s,Positivity,0
prove,prove,c,Confidence,0
",",",",n,,0
Unless,unless,s,Contingency,0
good,good,s,StandardsPos,0
counsel,counsel,s,StandardsPos,1
may,may,s,Contingency,0
the,the,s,,0
cause,cause,s,Cause,0
remove,remove,c,ReportingEvents,0
.,.,nn,,0
My,my,s,FirstPer,0
Noble,noble,s,StandardsPos,0
Uncle,uncle,s,PersonProperty,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,s,DirectAddress,2
the,the,s,,0
cause,cause,c,Cause,0
?,?,nnn,Question,0
I,i,s,FirstPer,0
neither,neither,s,DenyDisclaim,0
know,know,s,Confidence,0
it,it,c,,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
can,can,s,Contingency,0
learn,learn,s,,0
of,of,s,,0
him,him,c,PersonPronoun,0
.,.,nnn,DirectAddress,0
Have,have,s,DirectAddress,1
you,you,s,DirectAddress,2
importuned,importuned,s,StandardsNeg,0
him,him,s,PersonPronoun,0
by,by,s,Intensity,0
any,any,s,Intensity,1
means,means,c,Intensity,2
?,?,nnn,Question,0
Both,both,s,,0
by,by,s,,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
and,and,s,,0
many,many,s,,0
others,others,s,Uncertainty,0
Friends,friends,c,StandardsPos,0
",",",",n,Resistance,0
But,but,s,Resistance,1
he,he,s,PersonPronoun,0
his,his,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
affections,affections,s,Positivity,0
counselor,counselor,c,PersonProperty,0
",",",",n,,0
Is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
himself,himself,s,PersonPronoun,0
(,(,c,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
say,say,s,Citations,0
how,how,s,,0
true,true,c,StandardsPos,0
),),n,,0
But,but,s,Resistance,0
to,to,s,Resistance,1
himself,himself,s,PersonPronoun,0
so,so,s,,0
secret,secret,s,AbstractConcepts,0
and,and,s,ReasonForward,0
so,so,s,ReasonForward,1
close,close,c,Motions,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
far,far,s,SpaceRelation,0
from,from,s,SpaceRelation,1
sounding,sounding,s,SenseProperty,0
and,and,s,,0
discovery,discovery,c,Innovations,0
",",",",n,,0
As,as,s,Comparison,0
is,is,s,Comparison,1
the,the,s,,0
bud,bud,s,SenseObject,0
bit,bit,s,Motions,0
with,with,s,Specifiers,0
an,an,s,Specifiers,1
envious,envious,s,Negative_Relation,0
worm,worm,c,SenseObject,0
",",",",n,,0
Ere,ere,s,ProjectBack,0
he,he,s,Contingency,0
can,can,s,Contingency,1
spread,spread,s,,0
his,his,s,PersonPronoun,0
sweet,sweet,s,SenseProperty,0
leaves,leaves,s,SceneShift,0
to,to,s,SceneShift,1
the,the,s,SpaceRelation,0
air,air,c,SpaceRelation,1
",",",",n,,0
Or,or,s,,0
dedicate,dedicate,s,StandardsPos,0
his,his,s,PersonPronoun,0
beauty,beauty,s,StandardsPos,0
to,to,s,Comparison,0
the,the,s,Comparison,1
same,same,c,Comparison,2
.,.,n,,0
Could,could,s,Contingency,0
we,we,s,,0
but,but,s,Resistance,0
learn,learn,s,ReportingEvents,0
from,from,s,ReportingEvents,1
whence,whence,s,SpaceRelation,0
his,his,s,PersonPronoun,0
sorrows,sorrows,s,Sad,0
grow,grow,c,ReportingEvents,0
",",",",n,,0
We,we,s,,0
would,would,s,ProjectBack,0
as,as,s,,0
willingly,willingly,s,SubjectivePercept,0
give,give,s,,0
cure,cure,c,Positivity,0
",",",",s,,0
as,as,s,,0
know,know,c,Confidence,0
.,.,nn,Imperative,0
See,see,s,Imperative,1
where,where,s,SpaceRelation,0
he,he,s,SpaceRelation,1
comes,comes,c,ReportingEvents,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
please,please,s,Positivity,0
you,you,s,DirectAddress,0
step,step,s,ReportingEvents,0
aside,aside,c,ReportingEvents,1
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
know,know,s,Confidence,0
his,his,s,PersonPronoun,0
greeuance,greeuance,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
be,be,s,ReportingStates,0
much,much,s,Intensity,0
denide,denide,c,UNRECOGNIZED,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
thou,thou,s,DirectAddress,0
were,were,s,ProjectBack,0
so,so,s,Positivity,0
happy,happy,s,Positivity,1
by,by,s,,0
thy,thy,s,DirectAddress,0
stay,stay,c,TimeDuration,0
",",",",n,,0
To,to,s,,0
hear,hear,s,SpaceRelation,0
true,true,s,StandardsPos,0
shrift,shrift,c,SubjectivePercept,0
.,.,s,Imperative,0
Come,come,s,Imperative,1
Madam,madam,s,PersonProperty,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
away,away,c,,0
.,.,nn,,0
Good,good,s,OralCues,0
morrow,morrow,s,OralCues,1
Cousin,cousin,c,PersonProperty,0
.,.,nnn,Question,0
Is,is,s,Question,1
the,the,s,Question,2
day,day,s,TimeDuration,0
so,so,s,,0
young,young,c,SenseProperty,0
?,?,nnn,Question,0
But,but,s,Resistance,0
new,new,s,,0
struck,struck,s,ReportingEvents,0
nine,nine,c,Numbers,0
.,.,nnn,,0
Aye,aye,s,OralCues,0
me,me,c,FirstPer,0
",",",",s,,0
sad,sad,s,Sad,0
hours,hours,s,TimeDuration,0
seem,seem,s,Uncertainty,0
long,long,c,SenseProperty,0
:,:,n,,0
Was,was,s,ProjectBack,0
that,that,s,ProjectBack,1
my,my,s,Autobio,0
Father,father,s,Autobio,1
that,that,s,,0
went,went,s,ReportingEvents,0
henec,henec,s,UNRECOGNIZED,0
so,so,s,SubjectiveTime,0
fast,fast,c,SubjectiveTime,1
?,?,nn,Question,0
It,it,s,ProjectBack,0
was,was,c,ProjectBack,1
:,:,s,Question,0
what,what,s,Question,1
sadness,sadness,s,Sad,0
lengthens,lengthens,s,Transformation,0
Romeo's,romeo's,s,UNRECOGNIZED,0
hours,hours,c,TimeDuration,0
?,?,nn,Question,0
Not,not,s,DenyDisclaim,0
having,having,s,ReportingEvents,0
that,that,c,,0
",",",",s,Aside,0
which,which,s,Aside,1
having,having,c,ReportingEvents,0
",",",",s,,0
makes,makes,s,ReportingEvents,0
them,them,s,,0
short,short,nnn,SenseProperty,0
In,in,s,Positivity,0
love,love,c,Positivity,1
.,.,nnn,,0
Out,out,c,,0
.,.,nnn,,0
Of,of,s,StandardsPos,0
love,love,c,StandardsPos,1
.,.,nnn,,0
Out,out,s,,0
of,of,s,,0
her,her,s,PersonPronoun,0
favor,favor,s,Positivity,0
where,where,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,s,SelfDisclosure,2
in,in,s,Positivity,0
love,love,c,Positivity,1
.,.,nnn,Metadiscourse,0
Alas,alas,s,Metadiscourse,1
that,that,s,,0
love,love,s,Positivity,0
so,so,s,,0
gentle,gentle,s,Positivity,0
in,in,s,Citations,0
his,his,s,Citations,1
view,view,c,Citations,2
",",",",n,Future_Question,0
Should,should,s,Future_Question,1
be,be,s,ReportingStates,0
so,so,s,,0
tyrannous,tyrannous,s,Negative_Relation,0
and,and,s,,0
rough,rough,s,Uncertainty,0
in,in,s,Uncertainty,1
proof,proof,c,Confidence,0
.,.,nn,Metadiscourse,0
Alas,alas,s,Metadiscourse,1
that,that,s,,0
love,love,c,Positivity,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
view,view,s,SenseProperty,0
is,is,s,ReportingStates,0
muffled,muffled,s,ReportingEvents,0
still,still,c,Updates,0
",",",",n,Future_Question,0
Should,should,s,Future_Question,1
without,without,s,Contingency,0
eyes,eyes,c,SenseObject,0
",",",",s,,0
see,see,s,,0
path-wayes,path-wayes,s,UNRECOGNIZED,0
to,to,s,,0
his,his,s,PersonPronoun,0
will,will,c,PredictedFuture,0
:,:,n,Question,0
Where,where,s,Question,1
shall,shall,s,Future_Question,0
we,we,s,Future_Question,1
dine,dine,c,SpaceRelation,0
?,?,s,Question,0
O,o,s,LangRef,0
me,me,c,FirstPer,0
:,:,s,Question,0
what,what,s,Question,1
fray,fray,s,Negativity,0
was,was,s,SpaceRelation,0
here,here,c,SpaceRelation,1
?,?,n,Question,0
Yet,yet,s,Resistance,0
tell,tell,s,Citations,0
me,me,s,Citations,1
not,not,c,DenyDisclaim,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
have,have,s,,0
heard,heard,s,Updates,0
it,it,s,Generalization,0
all,all,c,Generalization,1
:,:,n,,0
Here,here,s,Immediacy,0
Is,is,s,Immediacy,1
much,much,s,Intensity,0
to,to,s,,0
do,do,s,ReportingEvents,0
with,with,s,ReportingEvents,1
hate,hate,c,Negativity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
more,more,s,Comparison,0
with,with,s,Positivity,0
love,love,c,Positivity,1
:,:,n,Question,0
Why,why,s,Question,1
then,then,c,TimeShift,0
",",",",s,TimeShift,1
O,o,s,LangRef,0
brawling,brawling,s,SpaceRelation,0
love,love,c,Positivity,0
",",",",s,,0
O,o,s,LangRef,0
loving,loving,s,Positivity,0
hate,hate,c,Negativity,0
",",",",n,,0
O,o,s,LangRef,0
any,any,s,Specifiers,0
thing,thing,c,Specifiers,1
",",",",s,,0
of,of,s,,0
nothing,nothing,s,DenyDisclaim,0
first,first,s,Sequence,0
created,created,c,ReportingEvents,0
:,:,n,,0
O,o,s,LangRef,0
heavy,heavy,s,SenseProperty,0
lightness,lightness,c,AbstractConcepts,0
",",",",s,,0
serious,serious,s,SubjectivePercept,0
vanity,vanity,c,Negative_Relation,0
",",",",n,,0
Misshapen,misshapen,s,StandardsNeg,0
Chaos,chaos,s,StandardsNeg,0
of,of,s,,0
welseeing,welseeing,s,UNRECOGNIZED,0
forms,forms,c,AbstractConcepts,0
",",",",n,,0
Feather,feather,s,SenseObject,0
of,of,s,,0
lead,lead,c,,0
",",",",s,,0
bright,bright,s,Positivity,0
smoke,smoke,c,SenseObject,0
",",",",s,,0
cold,cold,s,SenseProperty,0
fire,fire,c,SenseObject,0
",",",",s,,0
sick,sick,s,Negativity,0
health,health,c,StandardsPos,0
",",",",n,,0
Still,still,s,Updates,0
waking,waking,s,ReportingEvents,0
sleep,sleep,c,Motions,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
not,not,s,DenyDisclaim,0
what,what,s,DenyDisclaim,1
it,it,s,,0
is,is,c,ReportingStates,0
:,:,n,,0
This,this,s,,0
love,love,s,Positivity,0
feel,feel,s,PrivateThinking,0
I,i,c,FirstPer,0
",",",",s,,0
that,that,s,,0
feel,feel,s,PrivateThinking,0
no,no,s,DenyDisclaim,0
love,love,s,Positivity,0
in,in,s,,0
this,this,c,Immediacy,0
.,.,n,Immediacy,1
Do,do,s,Intensity,0
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
laugh,laugh,c,Positivity,0
?,?,nn,Question,0
No,no,s,DenyDisclaim,0
Coze,coze,c,Positivity,0
",",",",s,,0
I,i,s,Resistance,0
rather,rather,s,Resistance,1
weep,weep,c,Sad,0
.,.,nnn,,0
Good,good,s,Positivity,0
heart,heart,c,Positivity,1
",",",",s,,0
at,at,s,AbstractConcepts,0
what,what,c,AbstractConcepts,1
?,?,nnn,Question,0
At,at,s,,0
thy,thy,s,DirectAddress,0
good,good,s,Positivity,0
hearts,hearts,s,Positivity,1
oppression,oppression,c,StandardsNeg,0
.,.,nnn,Question,0
Why,why,s,Question,1
such,such,s,Confidence,0
is,is,s,Confidence,1
loves,loves,s,Positivity,0
transgression,transgression,c,StandardsNeg,0
.,.,n,,0
Griefs,griefs,s,,0
of,of,s,,0
mine,mine,s,FirstPer,0
own,own,s,ReportingEvents,0
lie,lie,s,SpaceRelation,0
heavy,heavy,s,SpaceRelation,1
in,in,s,,0
my,my,s,FirstPer,0
breast,breast,c,PersonProperty,0
",",",",n,Aside,0
Which,which,s,Aside,1
thou,thou,s,DirectAddress,0
will,will,s,PredictedFuture,0
propagate,propagate,s,Transformation,0
to,to,s,,0
have,have,s,Cause,0
it,it,s,Cause,1
preast,preast,n,UNRECOGNIZED,0
With,with,s,Comparison,0
more,more,s,Comparison,1
of,of,s,Comparison,2
thine,thine,c,UNRECOGNIZED,0
",",",",s,,0
this,this,s,,0
love,love,s,Positivity,0
that,that,s,,0
thou,thou,s,DirectAddress,0
have,have,s,Confidence,0
shown,shown,c,Confidence,1
",",",",n,,0
Does,does,s,ReportingEvents,0
add,add,s,ReportingEvents,0
more,more,s,Comparison,0
grief,grief,c,Sad,0
",",",",s,,0
to,to,s,,0
too,too,s,Negativity,0
much,much,s,Negativity,1
of,of,s,,0
mine,mine,s,FirstPer,0
own,own,c,ReportingEvents,0
.,.,n,,0
Love,love,c,Positivity,0
",",",",s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
smoke,smoke,s,SenseObject,0
made,made,s,ReportingEvents,0
with,with,s,ReportingEvents,1
the,the,s,,0
fume,fume,s,SenseObject,0
of,of,s,,0
sighs,sighs,c,Motions,0
",",",",n,,0
Being,being,s,ReportingStates,0
purged,purged,c,ReportingStates,0
",",",",s,ReportingStates,1
a,a,s,SenseObject,0
fire,fire,s,SenseObject,1
sparkling,sparkling,s,SenseProperty,0
in,in,s,,0
Lovers,lovers,s,Positivity,0
eyes,eyes,c,SenseObject,0
",",",",n,,0
Being,being,s,ReportingStates,0
vexed,vexed,c,Negativity,0
",",",",s,,0
a,a,s,,0
Sea,sea,s,SenseObject,0
nourisht,nourisht,s,UNRECOGNIZED,0
with,with,s,,0
loving,loving,s,Positivity,0
tears,tears,c,Sad,0
",",",",n,Specifiers,0
What,what,s,Specifiers,1
is,is,s,Specifiers,2
it,it,s,,0
else,else,c,Contingency,0
?,?,s,Question,0
a,a,s,,0
madness,madness,c,Negativity,0
",",",",s,,0
most,most,s,Comparison,0
discreet,discreet,c,StandardsPos,0
",",",",n,,0
A,a,s,,0
choking,choking,s,Negativity,0
gall,gall,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
a,a,s,,0
preserving,preserving,s,ProjectAhead,0
sweet,sweet,c,SenseProperty,0
:,:,n,,0
Farewell,farewell,s,SceneShift,0
my,my,s,FirstPer,0
Coze,coze,c,Positivity,0
.,.,nn,,0
Soft,soft,s,SenseProperty,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
go,go,s,Metadiscourse,2
along,along,c,SpaceRelation,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
if,if,s,Contingency,0
you,you,s,DirectAddress,0
leave,leave,s,,0
me,me,s,FirstPer,0
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
me,me,s,FirstPer,0
wrong,wrong,c,StandardsNeg,0
.,.,nn,,0
Tut,tut,s,OralCues,0
I,i,s,Sad,0
have,have,s,Sad,1
lost,lost,s,Sad,2
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
here,here,c,DenyDisclaim,1
",",",",n,,0
This,this,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
Romeo,romeo,c,UNRECOGNIZED,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
some,some,s,Specifiers,0
other,other,s,Specifiers,1
where,where,c,,0
.,.,nn,DirectAddress,0
Tell,tell,s,DirectAddress,1
me,me,s,DirectAddress,2
in,in,s,,0
sadness,sadness,c,Sad,0
",",",",s,,0
who,who,s,Question,0
is,is,s,Question,1
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
love,love,c,Positivity,0
?,?,nnn,Question,0
What,what,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
groan,groan,s,Negativity,0
and,and,s,,0
tell,tell,s,,0
thee,thee,c,DirectAddress,0
?,?,nnn,Question,0
Groan,groan,c,Negativity,0
",",",",s,,0
why,why,s,Question,0
no,no,c,DenyDisclaim,0
:,:,s,,0
but,but,s,Resistance,0
sadly,sadly,s,Sad,0
tell,tell,s,Citations,0
me,me,s,Citations,1
who,who,c,,0
.,.,nnn,,0
A,a,s,Negativity,0
sick,sick,s,Negativity,1
man,man,s,PersonProperty,0
in,in,s,,0
sadness,sadness,s,Sad,0
makes,makes,s,ReportingEvents,0
his,his,s,PersonPronoun,0
will,will,c,PredictedFuture,0
:,:,n,,0
A,a,s,LangRef,0
word,word,s,LangRef,1
ill,ill,s,Negativity,0
urged,urged,s,Intensity,0
to,to,s,,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
is,is,s,Intensity,0
so,so,s,Intensity,1
ill,ill,c,Negativity,0
:,:,n,,0
In,in,s,,0
sadness,sadness,s,Sad,0
Cousin,cousin,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
love,love,s,Positivity,0
a,a,s,Positivity,1
woman,woman,c,PersonProperty,0
.,.,nn,,0
I,i,s,FirstPer,0
aimed,aimed,s,ProjectAhead,0
so,so,s,,0
near,near,c,SpaceRelation,0
",",",",s,Autobio,0
when,when,s,Autobio,1
I,i,s,Autobio,2
supposed,supposed,s,Uncertainty,0
you,you,s,DirectAddress,0
loved,loved,c,Positivity,0
.,.,nnn,,0
A,a,s,,0
right,right,s,,0
good,good,s,,0
mark,mark,s,AbstractConcepts,0
man,man,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
she,she,s,Updates,0
is,is,s,Updates,1
fair,fair,s,StandardsPos,0
I,i,s,FirstPer,0
love,love,nnn,Positivity,0
A,a,s,Positivity,1
right,right,s,,0
fair,fair,s,StandardsPos,0
mark,mark,c,AbstractConcepts,0
",",",",s,,0
fair,fair,s,StandardsPos,0
Coze,coze,c,Positivity,0
",",",",s,,0
is,is,s,ReportingStates,0
soonest,soonest,s,Comparison,0
hit,hit,c,ReportingStates,0
.,.,nnn,ReportingStates,1
Well,well,s,SenseObject,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
hit,hit,s,ReportingEvents,0
you,you,s,DirectAddress,0
miss,miss,c,AbstractConcepts,0
",",",",s,,0
she,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
hit,hit,n,ReportingEvents,0
With,with,s,,0
Cupids,cupids,s,Positivity,0
arrow,arrow,c,SenseObject,0
",",",",s,,0
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
Dians,dians,s,UNRECOGNIZED,0
wit,wit,c,StandardsPos,0
:,:,n,,0
And,and,s,,0
in,in,s,,0
strong,strong,s,Intensity,0
proof,proof,s,Confidence,0
of,of,s,Confidence,1
chastity,chastity,s,CommonAuthorities,0
well,well,s,SenseObject,0
armed,armed,c,SpaceRelation,0
:,:,n,,0
From,from,s,,0
loves,loves,s,Positivity,0
weak,weak,s,Negativity,0
childish,childish,s,Anger,0
Bow,bow,c,SenseObject,0
",",",",s,,0
she,she,s,Neutral_Attribution,0
lives,lives,s,Neutral_Attribution,1
vncharm'd,vncharm'd,c,UNRECOGNIZED,0
.,.,n,,0
She,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
stay,stay,s,TimeDuration,0
the,the,s,TimeDuration,1
siege,siege,s,Motions,0
of,of,s,Motions,1
loving,loving,s,Positivity,0
terms,terms,c,AbstractConcepts,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
bid,bid,s,ReportingEvents,0
the,the,s,ReportingEvents,1
encounter,encounter,s,SceneShift,0
of,of,s,,0
assailing,assailing,s,Negative_Relation,0
eyes,eyes,c,SenseObject,0
.,.,n,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
open,open,s,,0
her,her,s,PersonPronoun,0
lap,lap,s,SenseObject,0
to,to,s,,0
Sainct-seducing,sainct-seducing,s,UNRECOGNIZED,0
Gold,gold,c,SenseObject,0
