SInce,since,s,ReasonBackward,0
toth,toth,c,UNRECOGNIZED,0
',',s,,0
gallows,gallows,c,Negativity,0
.,.,nn,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
a,a,s,,0
path,path,s,AbstractConcepts,0
fair,fair,s,StandardsPos,0
enough,enough,c,SubjectivePercept,0
",",",",n,,0
If,if,s,Contingency,0
he,he,s,Contingency,1
survive,survive,s,TimeDuration,0
by,by,s,,0
title,title,s,LangRef,0
of,of,s,,0
his,his,s,PersonPronoun,0
Father,father,c,PersonProperty,0
.,.,nn,,0
The,the,s,,0
Queen,queen,s,PersonProperty,0
will,will,s,PredictedFuture,0
hasten,hasten,s,ReportingEvents,0
his,his,s,PersonPronoun,0
ascent,ascent,c,SpaceRelation,0
.,.,nnn,Future_Question,0
Would,would,s,Future_Question,1
I,i,s,FirstPer,0
wore,wore,s,ReportingEvents,0
Queen,queen,c,PersonProperty,0
.,.,nnn,,0
Thou,thou,s,DirectAddress,0
wod'st,wod'st,s,UNRECOGNIZED,0
become,become,s,Transformation,0
rarely,rarely,s,Exceptions,0
the,the,s,,0
peticote,peticote,c,UNRECOGNIZED,0
",",",",n,,0
What,what,s,,0
wod'st,wod'st,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
do,do,c,Intensity,0
?,?,nn,Question,0
Why,why,c,Question,0
",",",",s,,0
I,i,s,FirstPer,0
wod,wod,s,UNRECOGNIZED,0
marry,marry,n,Positivity,0
My,my,s,FirstPer,0
Gentleman,gentleman,s,Positivity,0
usher,usher,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
trust,trust,s,Confidence,0
all,all,s,Generalization,0
the,the,s,Generalization,1
strength,strength,n,AbstractConcepts,0
And,and,s,,0
burden,burden,s,Negativity,0
of,of,s,,0
my,my,s,FirstPer,0
state,state,s,,0
upon,upon,s,,0
his,his,s,PersonPronoun,0
legs,legs,c,SenseObject,0
",",",",n,,0
Rather,rather,s,Resistance,0
then,then,s,,0
be,be,s,ReportingStates,0
called,called,s,ReportingEvents,0
wife,wife,s,PersonProperty,0
by,by,s,Uncertainty,0
any,any,s,Uncertainty,1
son,son,n,PersonProperty,0
Of,of,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,PersonProperty,0
Father,father,c,PersonProperty,1
.,.,nn,Imperative,0
Come,come,s,Imperative,1
lets,lets,s,ReportingEvents,0
leave,leave,s,,0
this,this,s,,0
subject,subject,c,LangRef,0
",",",",n,,0
We,we,s,,0
may,may,s,Contingency,0
find,find,s,,0
more,more,s,Comparison,0
secure,secure,s,StandardsPos,0
discourse,discourse,c,AbstractConcepts,0
;,;,s,,0
when,when,s,,0
saw,saw,n,DirectAddress,0
You,you,s,DirectAddress,1
young,young,s,SenseProperty,0
Arcadius,arcadius,c,UNRECOGNIZED,0
",",",",s,,0
Lord,lord,s,CommonAuthorities,0
Macarius,macarius,s,UNRECOGNIZED,0
Nephew,nephew,c,PersonProperty,0
?,?,nn,Question,0
There,there,s,ReportingStates,0
Is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
spark,spark,c,SenseObject,0
",",",",s,,0
a,a,s,,0
youth,youth,s,AbstractConcepts,0
molded,molded,s,ReportingEvents,0
for,for,s,,0
a,a,s,,0
favorite,favorite,c,Positivity,0
",",",",n,,0
The,the,s,,0
Queen,queen,s,PersonProperty,0
might,might,s,Contingency,0
do,do,s,Contingency,1
him,him,s,PersonPronoun,0
honor,honor,c,StandardsPos,0
.,.,nn,,0
Favorite,favorite,c,Positivity,0
",",",",s,,0
it,it,s,,0
is,is,s,Negativity,0
too,too,s,Negativity,1
cheap,cheap,s,SubjectivePercept,0
a,a,s,,0
name,name,c,LangRef,0
",",",",s,,0
there,there,s,ProjectBack,0
were,were,s,ProjectBack,1
a,a,s,,0
match,match,n,SenseObject,0
Now,now,s,Immediacy,0
for,for,s,SubjectivePercept,0
her,her,s,SubjectivePercept,1
Virgin,virgin,s,PersonProperty,0
blood,blood,c,SenseObject,0
.,.,nn,,0
Must,must,s,Insist,0
every,every,s,Inclusive,0
man,man,n,Inclusive,1
That,that,s,SenseProperty,0
has,has,s,SenseProperty,1
a,a,s,SenseProperty,2
hansom^,hansom^,s,UNRECOGNIZED,0
face,face,s,SenseObject,0
or,or,s,,0
leg,leg,s,SenseObject,0
feed,feed,s,SenseObject,0
such,such,n,Intensity,0
Ambition,ambition,c,ProjectAhead,0
:,:,s,,0
I,i,s,SelfDisclosure,0
confess,confess,s,SelfDisclosure,1
I,i,s,FirstPer,0
honor,honor,s,StandardsPos,0
him,him,c,PersonPronoun,0
",",",",n,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
a,a,s,,0
nimble,nimble,s,Positivity,0
soul,soul,c,Disclosure,0
",",",",s,,0
and,and,s,,0
gives,gives,s,,0
great,great,s,Intensity,0
hope,hope,n,ProjectAhead,0
To,to,s,ProjectAhead,1
be,be,s,ProjectAhead,2
no,no,s,DenyDisclaim,0
woman-hater,woman-hater,c,Negativity,0
",",",",s,,0
dances,dances,s,Motions,0
hansomely,hansomely,c,UNRECOGNIZED,0
",",",",n,,0
Can,can,s,Contingency,0
court,court,s,Positivity,0
a,a,s,Positivity,1
Lady,lady,s,PersonProperty,0
powerfully,powerfully,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
more,more,s,Comparison,0
goes,goes,n,ReportingEvents,0
Toth,toth,c,UNRECOGNIZED,0
',',s,,0
making,making,s,Specifiers,0
of,of,s,Specifiers,1
a,a,s,,0
Prince,prince,c,PersonProperty,0
?,?,s,Question,0
he,he,s,Updates,0
is,is,s,Updates,1
here,here,n,SpaceRelation,0
Ands,ands,s,,0
Uncle,uncle,c,PersonProperty,0
.,.,nn,Imperative,0
Save,save,s,Imperative,1
you,you,s,DirectAddress,0
Gentlemen,gentlemen,c,Positivity,0
",",",",s,,0
who,who,s,,0
can,can,s,Contingency,0
direct,direct,s,ReportingEvents,0
me,me,n,ReportingEvents,1
To,to,s,ReportingEvents,2
find,find,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Lord,lord,s,CommonAuthorities,0
Protector,protector,c,StandardsPos,0
?,?,nn,Question,0
He,he,s,PersonPronoun,0
was,was,s,SpaceRelation,0
here,here,n,SpaceRelation,1
Within,within,s,Specifiers,0
this,this,s,Specifiers,1
half,half,s,TimeDuration,0
hour,hour,c,TimeDuration,1
",",",",s,,0
young,young,s,SenseProperty,0
Li^machus,li^machus,n,UNRECOGNIZED,0
His,his,s,PersonPronoun,0
son,son,s,PersonProperty,0
is,is,s,ReportingStates,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Queen,queen,c,PersonProperty,0
.,.,nn,,0
There,there,s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
complement,complement,c,AbstractConcepts,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
other,other,s,Specifiers,0
business,business,c,AbstractConcepts,0
",",",",s,,0
ha,ha,c,OralCues,0
?,?,s,Question,0
Arcadius,arcadius,c,UNRECOGNIZED,0
!,!,nn,,0
Observed,observed,s,ReportingEvents,0
you,you,s,DirectAddress,0
with,with,s,,0
what,what,s,,0
eyes,eyes,s,SenseObject,0
Arcadius,arcadius,n,UNRECOGNIZED,0
And,and,s,,0
he,he,s,PersonPronoun,0
saluted,saluted,c,ReportingStates,0
",",",",s,ReportingStates,1
their,their,s,PersonPronoun,0
two,two,s,Numbers,0
families,families,n,AbstractConcepts,0
Will,will,s,PredictedFuture,0
hardly,hardly,s,DenyDisclaim,0
reconcile,reconcile,c,StandardsPos,0
.,.,nn,,0
Seleucus,seleucus,s,UNRECOGNIZED,0
carries,carries,n,SubjectivePercept,0
Himself,himself,s,SubjectivePercept,1
too,too,s,,0
roughly,roughly,c,Uncertainty,0
",",",",s,,0
with,with,s,,0
what,what,s,,0
pride,pride,s,StandardsPos,0
and,and,s,,0
scorn,scorn,n,Negative_Relation,0
He,he,s,PersonPronoun,0
past,past,s,AbstractConcepts,0
by,by,s,,0
em,em,c,SpaceRelation,0
.,.,nn,,0
The,the,s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
with,with,s,,0
less,less,s,Comparison,0
show,show,n,Anger,0
Of,of,s,Anger,1
anger,anger,s,Anger,2
carries,carries,s,Motions,0
pride,pride,s,StandardsPos,0
enough,enough,s,SubjectivePercept,0
in's,in's,s,UNRECOGNIZED,0
soul,soul,c,Disclosure,0
",",",",n,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
em,em,s,SpaceRelation,0
all,all,s,,0
at,at,s,StandardsPos,0
peace,peace,c,StandardsPos,1
",",",",s,,0
Macarius,macarius,s,UNRECOGNIZED,0
looks,looks,n,ReportingEvents,0
Are,are,s,ReportingStates,0
without,without,s,Contingency,0
civil,civil,s,CommonAuthorities,0
war,war,c,CommonAuthorities,1
",",",",s,,0
a,a,s,PriorKnowledge,0
good,good,s,PriorKnowledge,1
old,old,s,PriorKnowledge,2
man,man,c,PersonProperty,0
",",",",n,,0
The,the,s,,0
old,old,s,SenseProperty,0
King,king,s,PersonProperty,0
loved,loved,s,Positivity,0
him,him,s,PersonPronoun,0
well,well,c,OralCues,0
",",",",s,OralCues,1
Seleucus,seleucus,s,UNRECOGNIZED,0
Father,father,n,PersonProperty,0
Was,was,s,ProjectBack,0
as,as,s,,0
dear,dear,s,Disclosure,0
to,to,s,Disclosure,1
him,him,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
maintained,maintained,s,,0
the,the,s,,0
character,character,n,AbstractConcepts,0
Of,of,s,AbstractConcepts,1
an,an,s,AbstractConcepts,2
honest,honest,s,StandardsPos,0
Lord,lord,s,CommonAuthorities,0
through,through,s,,0
Epire,epire,c,UNRECOGNIZED,0
:,:,s,,0
that,that,s,,0
two,two,s,Numbers,0
men,men,n,PersonProperty,0
So,so,s,Positivity,0
loved,loved,s,Positivity,1
of,of,s,AbstractConcepts,0
others,others,c,AbstractConcepts,1
",",",",s,Future_Question,0
should,should,s,Future_Question,1
be,be,s,ReportingStates,0
so,so,s,,0
unwell-come,unwell-come,n,UNRECOGNIZED,0
To,to,s,,0
one,one,s,Numbers,0
another,another,c,Numbers,1
.,.,nn,,0
The,the,s,,0
Queen,queen,s,PersonProperty,0
was,was,s,ProjectBack,0
not,not,s,DenyDisclaim,0
wont,wont,s,SubjectivePercept,0
to,to,s,,0
send,send,s,ProjectAhead,0
for,for,s,ProjectAhead,1
me,me,c,FirstPer,0
.,.,nnn,,0
The,the,s,,0
reason's,reason's,s,UNRECOGNIZED,0
to,to,s,PersonPronoun,0
her,her,s,PersonPronoun,1
self,self,c,SubjectivePercept,0
",",",",n,,0
It,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
become,become,s,Transformation,0
your,your,s,Responsibility,0
duty,duty,s,Responsibility,1
to,to,s,,0
attend,attend,s,SpaceRelation,0
her,her,c,SpaceRelation,1
.,.,nn,Imperative,0
Save,save,s,Imperative,1
you,you,s,DirectAddress,0
Gentlemen,gentlemen,c,Positivity,0
",",",",s,,0
what,what,s,,0
novelty,novelty,n,Innovations,0
Does,does,s,ReportingEvents,0
the,the,s,CommonAuthorities,0
Court,court,s,CommonAuthorities,1
breath,breath,s,SenseObject,0
to,to,s,,0
day,day,c,TimeDuration,0
?,?,nn,Question,0
None,none,s,DenyDisclaim,0
sir,sir,c,PersonProperty,0
",",",",s,,0
the,the,s,Updates,0
news,news,n,Updates,1
That,that,s,,0
took,took,s,ReportingEvents,0
the,the,s,ReportingEvents,1
last,last,s,Sequence,0
impression,impression,s,AbstractConcepts,0
is,is,c,ReportingStates,0
",",",",s,,0
that,that,s,DirectAddress,0
you,you,n,DirectAddress,1
Purpose,purpose,s,ProjectAhead,0
to,to,s,,0
leave,leave,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Kingdom,kingdom,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
those,those,s,,0
men,men,c,PersonProperty,0
",",",",n,,0
That,that,s,,0
honor,honor,s,StandardsPos,0
you,you,c,DirectAddress,0
",",",",s,,0
take,take,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
delight,delight,s,Positivity,0
to,to,s,,0
hear,hear,s,SpaceRelation,0
it,it,c,,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
ambition,ambition,s,ProjectAhead,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
the,the,s,,0
difference,difference,n,Comparison,0
Of,of,s,,0
Courts,courts,c,,0
",",",",s,,0
and,and,s,,0
this,this,s,Uncertainty,0
may,may,s,Uncertainty,1
spare,spare,c,SenseProperty,0
;,;,s,,0
the,the,s,,0
delights,delights,n,Positivity,0
At,at,s,SpaceRelation,0
home,home,s,SpaceRelation,1
do,do,s,Intensity,0
surfeit,surfeit,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
mistress,mistress,s,PersonProperty,0
whom,whom,n,PersonPronoun,0
We,we,s,Inclusive,0
all,all,s,Inclusive,1
do,do,s,Intensity,0
serve,serve,s,ReportingEvents,0
is,is,s,ReportingStates,0
fixed,fixed,s,PrivateThinking,0
upon,upon,s,PrivateThinking,1
one,one,s,Numbers,0
object,object,c,AbstractConcepts,0
",",",",n,,0
Her,her,s,PersonPronoun,0
beams,beams,s,SenseObject,0
are,are,s,Negativity,0
too,too,s,Negativity,1
much,much,s,Intensity,0
pointed,pointed,c,Intensity,0
",",",",s,Intensity,1
but,but,s,Resistance,0
no,no,s,DenyDisclaim,0
Country,country,n,AbstractConcepts,0
Shall,shall,s,ProjectAhead,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
lose,lose,s,Negativity,0
your,your,s,PrivateThinking,0
memories,memories,c,PrivateThinking,1
.,.,nn,,0
Arcadius,arcadius,c,UNRECOGNIZED,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
Lordship,lordship,s,CommonAuthorities,0
honored,honored,s,StandardsPos,0
me,me,c,FirstPer,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
blessing,blessing,s,StandardsPos,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
absence,absence,c,Negativity,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
done,done,s,ReportingStates,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
pious,pious,s,StandardsPos,0
Uncle,uncle,c,PersonProperty,0
.,.,nnn,,0
We,we,s,Insist,0
must,must,s,Insist,1
not,not,n,Insist,2
Give,give,s,,0
any,any,s,,0
license,license,c,CommonAuthorities,0
.,.,nn,,0
If,if,s,Contingency,0
your,your,s,DirectAddress,0
Majesty,majesty,n,CommonAuthorities,0
Would,would,s,ProjectBack,0
please,please,c,Positivity,0
.,.,nn,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
not,not,s,DenyDisclaim,0
pleased,pleased,c,Positivity,0
",",",",s,,0
it,it,s,ProjectBack,0
had,had,s,ProjectBack,1
become,become,s,Transformation,0
your,your,s,Responsibility,0
duty,duty,c,Responsibility,1
",",",",n,,0
To,to,s,,0
have,have,s,,0
first,first,s,Sequence,0
acquainted,acquainted,s,,0
us,us,c,Inclusive,0
",",",",s,,0
ere,ere,s,ProjectBack,0
you,you,s,DirectAddress,0
declared,declared,n,Citations,0
Your,your,s,DirectAddress,0
resolution,resolution,s,StandardsPos,0
public,public,c,CommonAuthorities,0
",",",",s,,0
is,is,s,ReportingStates,0
our,our,s,Inclusive,0
Court,court,n,AbstractConcepts,0
Not,not,s,Negativity,0
worth,worth,s,Negativity,1
your,your,s,DirectAddress,0
stay,stay,c,TimeDuration,0
?,?,nn,Question,0
I,i,s,FirstPer,0
humbly,humbly,s,SubjectivePercept,0
beg,beg,s,Intensity,0
your,your,s,DirectAddress,0
pardon,pardon,c,Positivity,0
.,.,nnn,Question,0
Where,where,s,Question,1
Is,is,s,Question,2
Lisimachus,lisimachus,c,UNRECOGNIZED,0
?,?,nnn,Question,0
Your,your,s,DirectAddress,0
humble,humble,s,SubjectivePercept,0
servant,servant,s,PersonProperty,0
Madam,madam,c,PersonProperty,0
.,.,nnn,,0
We,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
find,find,n,,0
Employment,employment,s,AbstractConcepts,0
at,at,s,SpaceRelation,0
home,home,s,SpaceRelation,1
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
lose,lose,s,Negativity,0
us,us,c,Inclusive,0
.,.,nn,,0
Madam,madam,s,PersonProperty,0
I,i,s,Sequence,0
then,then,s,Sequence,1
write,write,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
blessed,blessed,s,StandardsPos,0
on,on,s,SpaceRelation,0
earth,earth,n,SpaceRelation,1
When,when,s,Autobio,0
I,i,s,Autobio,1
may,may,s,Contingency,0
do,do,s,Contingency,1
you,you,s,DirectAddress,0
service,service,c,StandardsPos,0
.,.,nn,,0
We,we,s,,0
would,would,s,Contingency,0
be,be,s,Contingency,1
private,private,s,AbstractConcepts,0
Macarius,macarius,c,UNRECOGNIZED,0
.,.,nnn,,0
Madam,madam,s,PersonProperty,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
blessed,blessed,s,StandardsPos,0
me,me,c,FirstPer,0
",",",",n,,0
Nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
your,your,s,DirectAddress,0
command,command,s,CommonAuthorities,0
could,could,s,Contingency,0
interpose,interpose,s,SpaceRelation,0
to,to,n,,0
Stay,stay,s,TimeDuration,0
him,him,c,PersonPronoun,0
.,.,nn,,0
Lisimachus,lisimachus,n,UNRECOGNIZED,0
You,you,s,Insist,0
must,must,s,Insist,1
not,not,s,DenyDisclaim,0
leave,leave,s,,0
us,us,c,Inclusive,0
.,.,nn,,0
Nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
Lisimachus,lisimachus,c,UNRECOGNIZED,0
?,?,s,Question,0
has,has,s,,0
she,she,s,PersonPronoun,0
not,not,n,DenyDisclaim,0
Taine,taine,s,UNRECOGNIZED,0
a,a,s,,0
philter,philter,c,SubjectivePercept,0
?,?,nn,Question,0
Nay,nay,s,OralCues,0
pray,pray,s,Intensity,0
be,be,s,ReportingStates,0
covered,covered,c,ReportingStates,0
",",",",s,ReportingStates,1
Ceremony,ceremony,s,CommonAuthorities,0
from,from,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,n,,0
Must,must,s,Insist,0
be,be,s,ReportingStates,0
excused,excused,c,ReportingStates,0
",",",",nn,ReportingStates,1
It,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
become,become,s,Transformation,0
my,my,s,Responsibility,0
duty,duty,c,Responsibility,1
.,.,nnn,,0
Not,not,s,DenyDisclaim,0
your,your,s,DirectAddress,0
love,love,c,Positivity,0
?,?,n,Question,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
not,not,s,DenyDisclaim,0
have,have,s,DenyDisclaim,1
me,me,s,FirstPer,0
look,look,s,SubjectivePercept,0
upon,upon,n,SubjectivePercept,1
Your,your,s,DirectAddress,0
person,person,s,PersonProperty,0
as,as,s,,0
a,a,s,,0
Courtier,courtier,c,PersonProperty,0
",",",",s,,0
not,not,s,DenyDisclaim,0
as,as,s,DenyDisclaim,1
favorite,favorite,c,Positivity,0
",",",",n,,0
That,that,s,,0
title,title,s,LangRef,0
were,were,s,ProjectBack,0
too,too,s,Negativity,0
narrow,narrow,s,Negativity,1
to,to,s,,0
express,express,n,Citations,0
How,how,s,,0
we,we,s,,0
esteem,esteem,s,StandardsPos,0
you,you,c,DirectAddress,0
.,.,nn,,0
The,the,s,,0
least,least,s,Intensity,0
of,of,s,Intensity,1
all,all,n,Intensity,2
These,these,s,Immediacy,0
names,names,s,AbstractConcepts,0
from,from,s,AbstractConcepts,1
you,you,s,DirectAddress,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
is,is,s,ReportingStates,0
grace,grace,s,StandardsPos,0
e^nough,e^nough,c,UNRECOGNIZED,0
.,.,nn,Resistance,0
Yet,yet,s,Resistance,1
here,here,s,DirectAddress,0
you,you,s,DirectAddress,1
wod,wod,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
rest,rest,c,DenyDisclaim,1
.,.,nnn,,0
Not,not,s,DenyDisclaim,0
if,if,s,Request,0
you,you,s,Request,1
please,please,c,Request,2
?,?,n,Question,0
To,to,s,,0
say,say,s,Citations,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
happiness,happiness,s,Positivity,0
beyond,beyond,c,,0
",",",",n,,0
And,and,s,,0
teach,teach,s,ReportingEvents,0
my,my,s,ProjectAhead,0
ambition,ambition,s,ProjectAhead,1
how,how,s,Curiosity,0
to,to,s,Curiosity,1
make,make,s,Curiosity,2
it,it,s,,0
mine,mine,c,FirstPer,0
",",",",n,,0
Although,although,s,Concessive,0
the,the,s,,0
honors,honors,s,StandardsPos,0
you,you,s,DirectAddress,0
already,already,s,Updates,0
have,have,n,Updates,1
Let,let,s,SubjectivePercept,0
fall,fall,s,SubjectivePercept,1
upon,upon,s,DirectAddress,0
your,your,s,DirectAddress,1
servant,servant,c,PersonProperty,0
",",",",s,,0
exceed,exceed,s,Intensity,0
all,all,n,Generalization,0
My,my,s,Generalization,1
merit,merit,c,StandardsPos,0
;,;,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,SenseObject,0
heart,heart,s,SenseObject,1
is,is,s,ReportingStates,0
studious,studious,n,StandardsPos,0
To,to,s,,0
reach,reach,s,AbstractConcepts,0
it,it,s,,0
with,with,s,,0
desert,desert,c,SenseObject,0
",",",",s,,0
and,and,s,,0
make,make,s,ReportingEvents,0
if,if,s,Contingency,0
possible,possible,n,Contingency,1
Your,your,s,DirectAddress,0
favors,favors,s,Positivity,0
mine,mine,s,FirstPer,0
by,by,s,,0
justice,justice,c,StandardsPos,0
",",",",s,,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
pardon,pardon,c,Positivity,0
.,.,nn,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
confident,confident,s,StandardsPos,0
this,this,s,,0
needs,needs,s,Insist,0
no,no,s,Insist,1
pardon,pardon,s,Positivity,0
sir,sir,c,PersonProperty,0
",",",",n,Resistance,0
But,but,s,Resistance,1
a,a,s,,0
reward,reward,s,Positivity,0
to,to,s,,0
cherish,cherish,s,Positivity,0
your,your,s,DirectAddress,0
opinion,opinion,c,SubjectivePercept,0
",",",",n,,0
And,and,s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
may,may,s,Contingency,0
keep,keep,s,TimeDuration,0
warm,warm,s,SenseProperty,0
your,your,s,DirectAddress,0
passion,passion,c,SubjectivePercept,0
",",",",n,,0
Know,know,s,Confidence,0
we,we,s,Self_Promise,0
resolve,resolve,s,Self_Promise,1
for,for,s,,0
marriage,marriage,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
if,if,n,Contingency,0
I,i,s,Autobio,0
had,had,s,Autobio,1
another,another,s,Specifiers,0
gift,gift,c,Positivity,0
",",",",s,,0
beside,beside,s,SpaceRelation,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",n,,0
Greater,greater,c,Comparison,0
",",",",s,,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
you,you,s,Insist,0
should,should,s,Insist,1
discern,discern,c,PrivateThinking,0
",",",",s,,0
how,how,s,OpenQuery,0
much,much,n,OpenQuery,1
My,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
is,is,s,ReportingStates,0
fixed,fixed,c,ReportingStates,0
.,.,nn,ReportingStates,1
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
digest,digest,s,SenseObject,0
my,my,s,FirstPer,0
blessing,blessing,c,StandardsPos,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
I,i,s,Insist,0
cannot,cannot,s,Insist,1
resolve,resolve,s,StandardsPos,0
when,when,s,Curiosity,0
this,this,s,Curiosity,1
shall,shall,s,ProjectAhead,0
be,be,c,ProjectAhead,1
",",",",nnn,,0
How,how,s,,0
Madam,madam,c,PersonProperty,0
?,?,s,Question,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
dream,dream,s,PrivateThinking,0
of,of,s,PrivateThinking,1
Heaven,heaven,n,Positivity,0
And,and,s,,0
wake,wake,s,ReportingEvents,0
me,me,s,FirstPer,0
into,into,s,,0
misery,misery,c,StandardsNeg,0
",",",",s,,0
if,if,s,Contingency,0
your,your,s,DirectAddress,0
purpose,purpose,n,ProjectAhead,0
Be,be,c,ReportingStates,0
",",",",s,,0
to,to,s,,0
immortalize,immortalize,s,Transformation,0
your,your,s,DirectAddress,0
humble,humble,s,SubjectivePercept,0
servant,servant,c,PersonProperty,0
",",",",n,,0
Your,your,s,DirectAddress,0
power,power,s,AbstractConcepts,0
on,on,s,AbstractConcepts,1
earth's,earth's,s,,0
divine,divine,c,StandardsPos,0
",",",",s,,0
Princes,princes,s,PersonProperty,0
are,are,s,SpaceRelation,0
here,here,n,SpaceRelation,1
The,the,s,,0
Coppies,coppies,s,UNRECOGNIZED,0
of,of,s,,0
eternity,eternity,c,SubjectiveTime,0
",",",",s,,0
and,and,s,,0
create,create,n,ReportingEvents,0
When,when,s,TimeShift,0
they,they,s,TimeShift,1
but,but,s,Resistance,0
will,will,s,PredictedFuture,0
our,our,s,StandardsPos,0
happiness,happiness,c,StandardsPos,1
.,.,nn,,0
I,i,s,Metadiscourse,0
shall,shall,n,Metadiscourse,1
Believe,believe,s,PrivateThinking,0
you,you,s,DirectAddress,0
mock,mock,s,Negativity,0
me,me,s,FirstPer,0
in,in,s,Citations,0
this,this,s,Citations,1
argument,argument,c,Citations,2
",",",",n,Citations,3
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
power,power,c,AbstractConcepts,0
