GAllants,gallants,c,SubjectivePercept,0
me,me,c,FirstPer,0
",",",",n,,0
And,and,s,,0
I,i,s,FirstPer,0
no,no,s,DenyDisclaim,0
juster,juster,s,UNRECOGNIZED,0
way,way,s,AbstractConcepts,0
could,could,s,Contingency,0
own,own,s,ReportingEvents,0
that,that,s,,0
blessing,blessing,c,StandardsPos,0
",",",",n,,0
Then,then,s,TimeShift,0
to,to,s,TimeShift,1
employ,employ,s,ReportingEvents,0
the,the,s,Negativity,0
guilt,guilt,s,Negativity,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
repose,repose,c,SpaceRelation,0
.,.,nn,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
grow,grow,s,Anger,0
angry,angry,c,Anger,1
",",",",s,,0
and,and,s,,0
believe,believe,s,PrivateThinking,0
your,your,s,DirectAddress,0
pride,pride,n,StandardsPos,0
Would,would,s,ProjectBack,0
put,put,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
guilt,guilt,s,StandardsNeg,0
off,off,s,SpaceRelation,0
on,on,s,SpaceRelation,1
your,your,s,DirectAddress,0
modesty,modesty,c,SubjectivePercept,0
",",",",n,Aside,0
Which,which,s,Aside,1
would,would,s,ProjectBack,0
refuse,refuse,s,Resistance,0
what,what,s,Curiosity,0
that,that,s,Curiosity,1
believes,believes,s,PrivateThinking,0
below,below,s,AbstractConcepts,0
it,it,c,,0
.,.,nn,,0
Your,your,s,DirectAddress,0
Majesty,majesty,s,CommonAuthorities,0
thinks,thinks,s,PrivateThinking,0
too,too,s,,0
severely,severely,s,Negativity,0
of,of,s,,0
him,him,c,PersonPronoun,0
",",",",n,,0
Permit,permit,s,DirectAddress,0
me,me,c,DirectAddress,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
recompense,recompense,s,RecurringEvents,0
his,his,s,PersonPronoun,0
valor,valor,c,StandardsPos,0
",",",",n,,0
I,i,s,FirstPer,0
saw,saw,s,,0
the,the,s,,0
wonders,wonders,s,Curiosity,0
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
",",",",s,,0
and,and,s,,0
thence,thence,s,ProjectAhead,0
may,may,s,Uncertainty,0
guess,guess,n,Uncertainty,1
In,in,s,,0
some,some,s,Uncertainty,0
degree,degree,c,AbstractConcepts,0
",",",",s,,0
what,what,s,Curiosity,0
may,may,s,Curiosity,1
be,be,s,Curiosity,2
worthy,worthy,s,StandardsPos,0
of,of,s,StandardsPos,1
it,it,c,,0
.,.,nn,,0
I,i,s,PosFeedback,0
like,like,s,PosFeedback,1
it,it,s,PosFeedback,2
well,well,c,OralCues,0
",",",",s,OralCues,1
and,and,s,,0
till,till,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
have,have,s,,0
performed,performed,s,ReportingEvents,0
it,it,c,,0
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
divest,divest,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
my,my,s,FirstPer,0
power,power,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
give,give,s,ReportingEvents,0
it,it,s,ReportingEvents,1
thee,thee,c,DirectAddress,0
",",",",s,,0
till,till,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
have,have,s,,0
made,made,s,Cause,0
him,him,s,Cause,1
great,great,c,Intensity,0
.,.,nn,,0
I,i,s,FirstPer,0
humbly,humbly,s,SubjectivePercept,0
thank,thank,s,Acknowledge,0
you,you,s,Acknowledge,1
Sir,sir,s,PersonProperty,0
--,--,n,,0
And,and,s,Immediacy,0
here,here,s,Immediacy,1
I,i,s,FirstPer,0
do,do,s,Intensity,0
create,create,s,ReportingEvents,0
him,him,s,PersonPronoun,0
General,general,c,AbstractConcepts,0
.,.,n,,0
You,you,s,DirectAddress,0
seem,seem,s,Uncertainty,0
to,to,s,,0
wonder,wonder,c,Curiosity,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
I,i,s,FirstPer,0
dispossess't,dispossess't,n,UNRECOGNIZED,0
The,the,s,StandardsPos,0
brave,brave,s,StandardsPos,1
Orgulious,orgulious,c,UNRECOGNIZED,0
",",",",s,Resistance,0
but,but,s,Resistance,1
be,be,s,ReportingStates,0
pleased,pleased,s,Positivity,0
to,to,s,Positivity,1
know,know,c,Confidence,0
",",",",n,,0
Such,such,s,StandardsPos,0
Reverence,reverence,s,StandardsPos,1
and,and,s,,0
respect,respect,s,StandardsPos,0
I,i,s,SelfDisclosure,0
owe,owe,s,SelfDisclosure,1
that,that,s,,0
Lord,lord,c,CommonAuthorities,0
;,;,n,,0
As,as,s,,0
had,had,s,ProjectBack,0
himself,himself,s,PersonPronoun,0
not,not,s,DenyDisclaim,0
made,made,s,DenyDisclaim,1
it,it,s,DenyDisclaim,2
his,his,s,PersonPronoun,0
Petition,petition,c,AbstractConcepts,0
",",",",n,,0
I,i,s,FirstPer,0
sooner,sooner,s,Comparison,0
should,should,s,Insist,0
have,have,s,,0
parted,parted,s,SceneShift,0
with,with,s,SceneShift,1
my,my,s,FirstPer,0
Right,right,c,,0
",",",",n,,0
Then,then,s,,0
have,have,s,,0
discharged,discharged,s,ReportingEvents,0
my,my,s,FirstPer,0
debt,debt,c,AbstractConcepts,0
",",",",s,,0
by,by,s,,0
injuring,injuring,s,StandardsNeg,0
him,him,c,PersonPronoun,0
.,.,nn,,0
Orgulious,orgulious,c,UNRECOGNIZED,0
",",",",s,,0
are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
willing,willing,s,ProjectAhead,0
to,to,s,ProjectAhead,1
resign,resign,s,ReportingEvents,0
it,it,c,,0
.,.,nn,,0
With,with,s,DirectAddress,0
your,your,s,DirectAddress,1
permission,permission,c,CommonAuthorities,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
most,most,s,Comparison,0
willingly,willingly,c,SubjectivePercept,0
;,;,n,,0
His,his,s,PersonPronoun,0
vigorous,vigorous,s,StandardsPos,0
youth,youth,s,AbstractConcepts,0
is,is,s,ReportingStates,0
fitter,fitter,s,PersonProperty,0
for,for,s,,0
it,it,s,Sequence,0
then,then,s,Sequence,1
age,age,c,Specifiers,0
",",",",n,Aside,0
Which,which,s,Aside,1
now,now,s,Updates,0
has,has,s,Updates,1
rendered,rendered,s,ReportingEvents,0
me,me,s,FirstPer,0
incapable,incapable,n,StandardsNeg,0
Of,of,s,StandardsNeg,1
what,what,s,Curiosity,0
that,that,s,Curiosity,1
can,can,s,Contingency,0
with,with,s,,0
more,more,s,Comparison,0
success,success,s,StandardsPos,0
perform,perform,c,ReportingEvents,0
;,;,n,,0
My,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
and,and,s,,0
wishes,wishes,s,SubjectivePercept,0
are,are,s,Comparison,0
the,the,s,Comparison,1
same,same,s,Comparison,2
they,they,s,,0
were,were,c,ProjectBack,0
",",",",n,Resistance,0
But,but,s,Resistance,1
time,time,s,,0
has,has,s,,0
quite,quite,s,Intensity,0
deprived,deprived,s,StandardsNeg,0
me,me,s,FirstPer,0
f'that,f'that,s,UNRECOGNIZED,0
power,power,n,AbstractConcepts,0
That,that,s,,0
should,should,s,Insist,0
assist,assist,s,StandardsPos,0
a,a,s,StandardsPos,1
happy,happy,s,Positivity,0
Conqueror,conqueror,c,PersonProperty,0
.,.,nn,Resistance,0
Yet,yet,s,Resistance,1
time,time,s,,0
has,has,s,,0
added,added,s,ReportingEvents,0
little,little,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
your,your,s,DirectAddress,0
years,years,n,TimeDuration,0
Since,since,s,TimeDuration,1
I,i,s,FirstPer,0
restored,restored,s,StandardsPos,0
you,you,s,DirectAddress,0
to,to,s,,0
this,this,s,,0
great,great,s,Intensity,0
Command,command,c,CommonAuthorities,0
",",",",n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
you,you,s,DirectAddress,0
thought,thought,s,DirectAddress,1
it,it,s,,0
not,not,s,DenyDisclaim,0
unfit,unfit,s,StandardsNeg,0
for,for,s,StandardsNeg,1
you,you,c,DirectAddress,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
was,was,s,ProjectBack,0
it,it,s,,0
fit,fit,s,ReportingEvents,0
I,i,s,Insist,0
should,should,s,Insist,1
refuse,refuse,s,Resistance,0
your,your,s,DirectAddress,0
Grace,grace,c,StandardsPos,0
:,:,n,,0
That,that,s,ProjectBack,0
was,was,s,ProjectBack,1
your,your,s,DirectAddress,0
act,act,s,GenericEvents,0
of,of,s,GenericEvents,1
mercy,mercy,c,StandardsPos,0
:,:,s,,0
and,and,s,,0
I,i,s,FirstPer,0
took,took,s,SceneShift,0
it,it,n,SceneShift,1
To,to,s,SceneShift,2
clear,clear,s,,0
my,my,s,FirstPer,0
innocence,innocence,c,Disclosure,0
;,;,s,,0
and,and,s,,0
reform,reform,s,StandardsPos,0
the,the,s,StandardsPos,1
errors,errors,n,StandardsNeg,0
Which,which,s,,0
those,those,s,,0
received,received,s,ReportingEvents,0
who,who,s,Question,0
did,did,s,Question,1
believe,believe,s,PrivateThinking,0
me,me,s,FirstPer,0
guilty,guilty,c,Negative_Relation,0
",",",",n,,0
Or,or,s,,0
that,that,s,,0
my,my,s,FirstPer,0
Crimes,crimes,s,StandardsNeg,0
were,were,s,ProjectBack,0
greater,greater,s,Comparison,0
then,then,s,,0
that,that,s,,0
mercy,mercy,c,StandardsPos,0
;,;,n,,0
I,i,s,FirstPer,0
took,took,s,Responsibility,0
it,it,c,Responsibility,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
in,in,s,Negative_Relation,0
scorn,scorn,s,Negative_Relation,1
of,of,s,Specifiers,0
those,those,s,Specifiers,1
that,that,s,Specifiers,2
hated,hated,s,Negativity,0
me,me,c,FirstPer,0
;,;,n,,0
And,and,s,Immediacy,0
now,now,s,Immediacy,1
resign,resign,s,ReportingEvents,0
it,it,s,,0
to,to,s,Generalization,0
the,the,s,Generalization,1
Man,man,s,Generalization,2
you,you,s,DirectAddress,0
love,love,c,Positivity,0
.,.,nn,,0
We,we,s,Insist,0
need,need,s,Insist,1
not,not,s,Insist,2
this,this,s,,0
proof,proof,s,Confidence,0
to,to,s,ProjectAhead,0
confirm,confirm,s,ProjectAhead,1
thy,thy,s,DirectAddress,0
Loyalty,loyalty,c,StandardsPos,0
;,;,n,Specifiers,0
Nor,nor,s,Specifiers,1
am,am,s,Question,0
I,i,s,Question,1
yet,yet,s,Resistance,0
so,so,s,,0
barren,barren,s,Negativity,0
of,of,s,Negativity,1
rewards,rewards,c,Positivity,0
",",",",n,Resistance,0
But,but,s,Resistance,1
I,i,s,Contingency,0
can,can,s,Contingency,1
find,find,s,ReportingEvents,0
a,a,s,ReportingEvents,1
way,way,c,ReportingEvents,2
",",",",s,,0
without,without,s,Contingency,0
depriving,depriving,n,StandardsNeg,0
Thy,thy,s,DirectAddress,0
Noble,noble,s,StandardsPos,0
Head,head,s,PersonProperty,0
of,of,s,PersonProperty,1
its,its,s,,0
victorious,victorious,s,Positivity,0
wreathes,wreathes,c,SenseObject,0
",",",",n,,0
To,to,s,,0
crown,crown,s,SenseObject,0
another,another,s,Specifiers,0
Temples,temples,c,SenseObject,0
.,.,nn,,0
I,i,s,FirstPer,0
humbly,humbly,s,SubjectivePercept,0
beg,beg,s,Intensity,0
your,your,s,DirectAddress,0
Majesty's,majesty's,s,UNRECOGNIZED,0
consent,consent,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
it,it,c,,0
;,;,n,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
believe,believe,s,PrivateThinking,0
Alcippus,alcippus,s,UNRECOGNIZED,0
worthy,worthy,s,StandardsPos,0
of,of,s,StandardsPos,1
it,it,c,,0
;,;,n,,0
The,the,s,Positivity,0
generous,generous,s,Positivity,1
youth,youth,s,AbstractConcepts,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
bred,bred,s,ReportingEvents,0
up,up,s,,0
to,to,s,,0
Battles,battles,c,Resistance,0
;,;,n,,0
Taught,taught,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
to,to,s,StandardsPos,0
overcome,overcome,c,StandardsPos,1
",",",",s,,0
and,and,s,,0
use,use,s,ReportingEvents,0
that,that,s,,0
Conquest,conquest,c,Intensity,0
;,;,n,,0
As,as,s,,0
modestly,modestly,s,SubjectivePercept,0
as,as,s,,0
his,his,s,PersonPronoun,0
submissive,submissive,s,SubjectivePercept,0
Captive,captive,c,SubjectivePercept,0
",",",",n,,0
His,his,s,PersonPronoun,0
Melancholy,melancholy,c,Sad,0
",",",",s,,0
(,(,c,,0
but,but,s,Resistance,0
his,his,s,PersonPronoun,0
easy,easy,s,Positivity,0
setters,setters,c,SenseObject,0
;,;,n,,0
To,to,s,,0
meet,meet,s,ReportingEvents,0
Deaths,deaths,s,Negativity,0
horrors,horrors,s,Fear,0
with,with,s,,0
undaunted,undaunted,s,Confidence,0
looks,looks,c,ReportingEvents,0
.,.,n,Question,0
How,how,s,Question,1
to,to,s,,0
despise,despise,s,Negative_Relation,0
the,the,s,Negativity,0
hardships,hardships,s,Negativity,1
of,of,s,,0
a,a,s,,0
Siege,siege,c,Negativity,0
;,;,n,,0
To,to,s,,0
suffer,suffer,c,Negativity,0
",",",",s,,0
cold,cold,s,SenseProperty,0
and,and,s,,0
hunger,hunger,c,Negativity,0
",",",",s,,0
want,want,s,ProjectAhead,0
of,of,s,,0
sleep,sleep,c,Motions,0
;,;,n,Specifiers,0
Nor,nor,s,Specifiers,1
knew,knew,s,Confidence,0
he,he,s,PersonPronoun,0
other,other,s,Specifiers,0
rest,rest,s,,0
then,then,s,,0
on,on,s,,0
his,his,s,PersonPronoun,0
Horseback,horseback,c,SpaceRelation,0
;,;,n,,0
Where,where,s,SpaceRelation,0
he,he,s,SpaceRelation,1
would,would,s,ProjectBack,0
sit,sit,s,SenseProperty,0
and,and,s,,0
take,take,s,ReportingEvents,0
a,a,s,ReportingEvents,1
hearty,hearty,s,Positivity,0
Nap,nap,c,Motions,0
;,;,n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
too,too,s,,0
dreamed,dreamed,s,Positivity,0
of,of,s,Positivity,1
fighting,fighting,c,Resistance,0
:,:,n,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
continue,continue,s,Updates,0
on,on,s,Updates,1
a,a,s,TimeDuration,0
day,day,s,TimeDuration,1
in,in,s,,0
telling,telling,n,,0
The,the,s,,0
wonders,wonders,s,Curiosity,0
of,of,s,Curiosity,1
this,this,s,,0
Warrior,warrior,c,PersonProperty,0
.,.,nn,,0
I,i,s,FirstPer,0
credit,credit,s,StandardsPos,0
all,all,c,,0
",",",",s,,0
and,and,s,,0
do,do,s,Intensity,0
submit,submit,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
you,you,c,DirectAddress,0
.,.,n,Resistance,0
But,but,s,Resistance,1
yet,yet,s,Resistance,0
Alcippus,alcippus,s,UNRECOGNIZED,0
seems,seems,s,Uncertainty,0
displeased,displeased,s,Negativity,0
with,with,s,AbstractConcepts,0
it,it,c,AbstractConcepts,1
.,.,nn,,0
Ah,ah,s,OralCues,0
Sir,sir,c,PersonProperty,0
!,!,s,,0
too,too,s,Negativity,0
late,late,s,Negativity,1
I,i,s,Metadiscourse,0
find,find,s,Metadiscourse,1
my,my,s,FirstPer,0
confidence,confidence,n,StandardsPos,0
Has,has,s,,0
overcome,overcome,s,StandardsPos,0
m,m,c,LangRef,0
',',s,,0
unhappy,unhappy,s,Negativity,0
bashfulness,bashfulness,c,SubjectivePercept,0
;,;,n,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
an,an,s,,0
humbler,humbler,s,Comparison,0
suit,suit,s,SenseObject,0
to,to,s,,0
approach,approach,s,AbstractConcepts,0
you,you,s,DirectAddress,0
with,with,c,,0
;,;,n,Resistance,0
But,but,s,Resistance,1
this,this,s,,0
unlook't,unlook't,s,UNRECOGNIZED,0
for,for,s,,0
Honor,honor,c,StandardsPos,0
",",",",n,,0
Has,has,s,,0
so,so,s,,0
confounded,confounded,s,ReportingEvents,0
all,all,s,Generalization,0
my,my,s,Generalization,1
lesser,lesser,s,Comparison,0
Aims,aims,c,ProjectAhead,0
;,;,n,,0
As,as,s,Comparison,0
were,were,s,Comparison,1
they,they,s,,0
not,not,s,DenyDisclaim,0
essential,essential,s,AbstractConcepts,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Being,being,c,ReportingStates,0
",",",",n,,0
I,i,s,FirstPer,0
durst,durst,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
name,name,s,ReportingEvents,0
them,them,s,ReportingEvents,1
after,after,s,Sequence,0
what,what,s,Sequence,1
y,y,c,LangRef,0
',',s,,0
have,have,s,ReportingEvents,0
done,done,c,ReportingEvents,1
.,.,nn,Resistance,0
It,it,s,Resistance,1
is,is,s,Resistance,2
not,not,s,Resistance,3
well,well,s,SenseObject,0
to,to,s,,0
think,think,s,PrivateThinking,0
my,my,s,FirstPer,0
kindness,kindness,s,StandardsPos,0
limited,limited,c,AbstractConcepts,0
;,;,n,,0
This,this,c,Immediacy,0
",",",",s,Immediacy,1
from,from,s,,0
the,the,s,,0
Prince,prince,s,PersonProperty,0
you,you,s,DirectAddress,0
hold,hold,c,,0
",",",",s,,0
the,the,s,Sequence,0
next,next,s,Sequence,1
from,from,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
;,;,n,,0
Be,be,s,ReportingStates,0
what,what,s,Question,0
it,it,s,Question,1
will,will,c,PredictedFuture,0
",",",",s,,0
I,i,s,FirstPer,0
here,here,s,SpaceRelation,0
declare,declare,s,Citations,0
it,it,s,,0
thine,thine,c,UNRECOGNIZED,0
.,.,n,,0
--,--,s,,0
Upon,upon,s,,0
my,my,s,Autobio,0
life,life,c,Autobio,1
",",",",s,,0
designs,designs,s,AbstractConcepts,0
upon,upon,s,,0
a,a,s,PersonProperty,0
Lady,lady,c,PersonProperty,1
;,;,n,,0
I,i,s,FirstPer,0
guess,guess,s,Uncertainty,0
it,it,s,Uncertainty,1
from,from,s,,0
thy,thy,s,DirectAddress,0
blushing,blushing,c,SenseProperty,0
.,.,n,,0
--,--,s,,0
Name,name,s,ReportingEvents,0
her,her,c,ReportingEvents,1
",",",",s,,0
and,and,s,Immediacy,0
here,here,s,Immediacy,1
thy,thy,s,DirectAddress,0
King,king,s,PersonProperty,0
engages,engages,s,ReportingEvents,0
for,for,s,SubjectivePercept,0
her,her,c,SubjectivePercept,1
.,.,nn,,0
Oh,oh,s,OralCues,0
Gods,gods,c,CommonAuthorities,0
!,!,s,,0
--,--,s,,0
What,what,s,Question,0
have,have,s,Question,1
I,i,s,FirstPer,0
done,done,c,ReportingStates,0
?,?,s,Question,0
--,--,nn,,0
Er^inia,er^inia,c,UNRECOGNIZED,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,s,,0
--,--,nn,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
ruined,ruined,c,Negativity,0
.,.,s,,0
--,--,nn,,0
Alcippus,alcippus,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,,0
her,her,s,PersonPronoun,0
fathers,fathers,s,PersonProperty,0
leave,leave,c,,0
",",",",s,,0
she,she,s,Updates,0
is,is,s,Updates,1
thine,thine,c,UNRECOGNIZED,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
It,it,s,,0
Is,is,s,ReportingStates,0
my,my,s,Metadiscourse,0
Aim,aim,s,Metadiscourse,1
and,and,s,,0
Honor,honor,c,StandardsPos,0
.,.,nn,,0
Alcippus,alcippus,c,UNRECOGNIZED,0
",",",",s,,0
is,is,s,Question,0
it,it,s,Question,1
a,a,s,ProjectAhead,0
time,time,s,ProjectAhead,1
to,to,s,ProjectAhead,2
think,think,s,PrivateThinking,0
of,of,s,PrivateThinking,1
Weddings,weddings,c,GenericEvents,0
;,;,n,,0
When,when,s,,0
the,the,s,,0
disordered,disordered,s,Negativity,0
Troops,troops,s,SenseObject,0
require,require,s,CommonAuthorities,0
your,your,s,DirectAddress,0
presence,presence,c,AbstractConcepts,0
:,:,n,,0
You,you,s,Insist,0
must,must,s,Insist,1
to,to,s,,0
the,the,s,,0
Camp,camp,s,SenseObject,0
tomorrow,tomorrow,c,ProjectAhead,0
.,.,nn,,0
You,you,s,Reassure,0
need,need,s,Reassure,1
not,not,s,Reassure,2
urge,urge,s,Intensity,0
that,that,s,,0
Duty,duty,s,StandardsPos,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,SelfDisclosure,2
Sir,sir,c,PersonProperty,0
.,.,nn,,0
A,a,s,TimeDuration,0
day,day,s,TimeDuration,1
or,or,s,,0
two,two,s,Numbers,0
will,will,s,PredictedFuture,0
finish,finish,s,Sequence,0
that,that,s,,0
Affair,affair,c,GenericEvents,0
",",",",n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
we'll,we'll,s,ProjectAhead,0
consummate,consummate,s,StandardsPos,0
the,the,s,Positivity,0
happy,happy,s,Positivity,1
day,day,c,TimeDuration,0
",",",",n,,0
When,when,s,,0
all,all,s,Generalization,0
the,the,s,Generalization,1
Court,court,s,AbstractConcepts,0
shall,shall,s,ProjectAhead,0
celebrate,celebrate,s,Positivity,0
your,your,s,DirectAddress,0
joy,joy,c,Positivity,0
.,.,nn,,0
Falatio,falatio,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
a,a,s,DirectAddress,2
swift,swift,s,SenseProperty,0
Horseman,horseman,c,PersonProperty,0
.,.,n,,0
I,i,s,SelfDisclosure,0
believe,believe,s,SelfDisclosure,1
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
a,a,s,DirectAddress,2
Mystress,mystress,s,UNRECOGNIZED,0
at,at,s,,0
Court,court,c,AbstractConcepts,0
",",",",n,,0
You,you,s,DirectAddress,0
made,made,s,ReportingEvents,0
such,such,s,Intensity,0
haste,haste,s,Negativity,0
this,this,s,Immediacy,0
Morning,morning,c,Immediacy,1
.,.,nn,,0
By,by,s,,0
Jove,jove,c,,0
",",",",s,,0
Pisaro,pisaro,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
enough,enough,s,SubjectivePercept,0
weary,weary,s,Negativity,0
of,of,s,Negativity,1
the,the,n,,0
Campaigne,campaigne,c,UNRECOGNIZED,0
;,;,s,,0
and,and,s,,0
till,till,s,TimeShift,0
I,i,s,TimeShift,1
had,had,s,ProjectBack,0
lost,lost,s,Negativity,0
sight,sight,s,Negativity,1
of,of,s,Negativity,2
it,it,c,,0
",",",",n,,0
I,i,s,FirstPer,0
clapped,clapped,s,Motions,0
on,on,s,Generalization,0
all,all,s,Generalization,1
my,my,s,FirstPer,0
spurs,spurs,s,SenseObject,0
--,--,n,,0
But,but,s,Resistance,0
what,what,s,Resistance,1
ails,ails,s,Negativity,0
Alcander,alcander,nn,UNRECOGNIZED,0
What,what,c,,0
",",",",s,,0
displeased,displeased,c,Negativity,0
?,?,nn,Question,0
It,it,s,Contingency,0
may,may,s,Contingency,1
be,be,s,Contingency,2
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
what,what,s,Question,0
then,then,c,Question,1
?,?,nn,Question,0
Then,then,s,,0
thou,thou,s,DirectAddress,0
may,may,s,Contingency,0
be,be,s,Contingency,1
pleased,pleased,s,Positivity,0
again,again,c,RecurringEvents,0
.,.,nn,Question,0
Why,why,s,Question,1
the,the,s,StandardsNeg,0
devil,devil,s,StandardsNeg,1
should,should,s,Future_Question,0
I,i,s,Future_Question,1
rejoice,rejoice,c,Positivity,0
?,?,n,Question,0
Because,because,s,ReasonBackward,0
I,i,s,FirstPer,0
see,see,s,,0
another,another,s,Specifiers,0
raised,raised,s,ReportingEvents,0
above,above,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
;,;,n,,0
Let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
be,be,s,ReportingStates,0
great,great,c,Intensity,0
",",",",s,,0
and,and,s,,0
damned,damned,s,Anger,0
with,with,s,Generalization,0
all,all,s,Generalization,1
his,his,s,PersonPronoun,0
greatness,greatness,c,StandardsPos,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
mean,mean,s,,0
Alcippus,alcippus,c,UNRECOGNIZED,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
merits,merits,s,StandardsPos,0
it,it,c,,0
.,.,nn,Curiosity,0
What,what,s,Curiosity,1
is,is,s,Curiosity,2
it,it,s,Curiosity,3
that,that,s,Curiosity,4
thou,thou,s,DirectAddress,0
call'st,call'st,s,UNRECOGNIZED,0
merit,merit,c,StandardsPos,0
;,;,n,,0
He,he,s,PersonPronoun,0
fought,fought,c,ReportingStates,0
",",",",s,ReportingStates,1
it,it,s,ConfirmedThght,0
is,is,s,ConfirmedThght,1
true,true,c,ConfirmedThght,2
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
did,did,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
I,i,c,FirstPer,0
",",",",n,,0
And,and,s,,0
gained,gained,s,ReportingEvents,0
as,as,s,Comparison,0
much,much,s,Comparison,1
as,as,s,Comparison,2
he,he,s,PersonPronoun,0
of,of,s,,0
the,the,s,,0
victory,victory,c,Positivity,0
.,.,n,Resistance,0
But,but,s,Resistance,1
he,he,s,PersonPronoun,0
in,in,s,,0
the,the,s,,0
Triumphal,triumphal,s,Positivity,0
Chariot,chariot,s,SenseObject,0
rod^,rod^,n,UNRECOGNIZED,0
Whilst,whilst,s,TimeDuration,0
we,we,s,,0
adored,adored,s,Positivity,0
him,him,s,PersonPronoun,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Demi-god,demi-god,c,UNRECOGNIZED,0
.,.,n,,0
He,he,s,PersonPronoun,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Prince,prince,s,PersonProperty,0
an,an,s,,0
equal,equal,s,Comparison,0
welcome,welcome,s,Positivity,0
found,found,c,ReportingStates,0
",",",",n,ReportingStates,1
Was,was,s,ProjectBack,0
with,with,s,Resemblances,0
like,like,s,Resemblances,1
Garlands,garlands,c,SenseObject,0
",",",",s,Concessive,0
though,though,s,Concessive,1
less,less,s,Comparison,0
merit,merit,c,StandardsPos,0
",",",",s,,0
crowned,crowned,c,ReportingStates,0
.,.,nn,ReportingStates,1
He,he,s,Updates,0
Is,is,s,Updates,1
in,in,s,StandardsPos,0
the,the,s,StandardsPos,1
right,right,s,StandardsPos,2
for,for,s,Specifiers,0
that,that,c,Specifiers,1
;,;,s,,0
by,by,s,,0
Jove,jove,c,,0
",",",",nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
now,now,s,Immediacy,0
you,you,s,DirectAddress,0
