Among,among,s,,0
give,give,s,ReportingEvents,0
away,away,n,ReportingEvents,1
That,that,s,Specifiers,0
which,which,s,Specifiers,1
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
take,take,c,DenyDisclaim,1
:,:,s,,0
',',c,,0
stead,stead,s,Substitution,0
of,of,s,,0
my,my,s,FirstPer,0
self,self,n,SubjectivePercept,0
I,i,s,FirstPer,0
put,put,s,ReportingEvents,0
Cimena,cimena,s,UNRECOGNIZED,0
fast,fast,s,SubjectiveTime,0
into,into,s,Transformation,0
his,his,s,Transformation,1
fetters,fetters,c,Negativity,0
",",",",n,,0
And,and,s,,0
kindle,kindle,s,ReportingEvents,0
their,their,s,ReportingEvents,1
fire,fire,s,SenseObject,0
to,to,s,,0
put,put,s,Transformation,0
out,out,s,Transformation,1
mine,mine,s,FirstPer,0
own,own,c,ReportingEvents,0
.,.,n,,0
Be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
amazed,amazed,s,Intensity,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
if,if,s,Contingency,0
with,with,s,,0
distraction,distraction,n,Negativity,0
I,i,s,FirstPer,0
still,still,s,Updates,0
expect,expect,s,ProjectAhead,0
their,their,s,PersonPronoun,0
marriage,marriage,c,CommonAuthorities,0
;,;,s,,0
you,you,s,DirectAddress,0
see,see,n,DirectAddress,1
All,all,s,Generalization,0
my,my,s,Generalization,1
repose,repose,s,SpaceRelation,0
only,only,s,SubjectivePercept,0
depends,depends,s,Contingency,0
on,on,s,Contingency,1
it,it,c,,0
",",",",n,,0
If,if,s,Contingency,0
love,love,s,Positivity,0
do,do,s,Intensity,0
live,live,s,Biographical_Time,0
on,on,s,Biographical_Time,1
hope,hope,c,Positivity,0
",",",",s,,0
it,it,s,,0
dies,dies,s,Biographical_Time,0
with,with,s,Biographical_Time,1
it,it,c,,0
;,;,n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
fire,fire,c,SenseObject,0
",",",",s,,0
that,that,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
nourished,nourished,s,StandardsPos,0
will,will,s,PredictedFuture,0
go,go,s,SceneShift,0
out,out,c,SceneShift,1
",",",",n,,0
And,and,s,,0
spite,spite,s,Negativity,0
of,of,s,Negativity,1
my,my,s,FirstPer,0
ill,ill,s,StandardsNeg,0
fortune,fortune,c,StandardsNeg,1
",",",",s,,0
if,if,s,Contingency,0
Cimena,cimena,n,UNRECOGNIZED,0
Marry,marry,s,Positivity,0
Don,don,s,PersonProperty,0
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",s,,0
my,my,s,FirstPer,0
long,long,s,SenseProperty,0
hopes,hopes,n,Positivity,0
Dying,dying,c,Negativity,0
",",",",s,,0
my,my,s,SelfDisclosure,0
mind,mind,s,SelfDisclosure,1
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
at,at,s,Positivity,0
ease,ease,c,Positivity,1
;,;,s,,0
till,till,s,TimeShift,0
then,then,n,TimeShift,1
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
still,still,s,Updates,0
in,in,s,Updates,1
torment,torment,c,Negativity,0
;,;,s,,0
till,till,s,Motions,0
his,his,s,Motions,1
day,day,s,TimeDuration,0
of,of,s,,0
marriage,marriage,n,CommonAuthorities,0
Roderigo,roderigo,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
my,my,s,Positivity,0
love,love,c,Positivity,1
",",",",s,,0
whom,whom,s,PersonPronoun,0
though,though,s,Concessive,0
I,i,s,FirstPer,0
labor,labor,n,AbstractConcepts,0
To,to,s,,0
lose,lose,c,Negativity,0
",",",",s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
choose,choose,s,ReportingEvents,0
but,but,s,Resistance,0
grieve,grieve,s,Sad,0
to,to,s,,0
lose,lose,s,Negativity,0
him,him,c,PersonPronoun,0
;,;,n,,0
I,i,s,Metadiscourse,0
find,find,s,Metadiscourse,1
my,my,s,SelfDisclosure,0
soul,soul,s,SelfDisclosure,1
divided,divided,s,ReportingEvents,0
in,in,s,ReportingEvents,1
two,two,s,Numbers,0
parts,parts,c,AbstractConcepts,0
",",",",n,,0
My,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
with,with,s,StandardsPos,0
honor,honor,s,StandardsPos,1
fired,fired,s,ReportingEvents,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
love,love,c,Positivity,0
:,:,n,,0
This,this,s,,0
Hymen's,hymen's,s,UNRECOGNIZED,0
fatal,fatal,c,Negativity,0
",",",",s,,0
I,i,s,Inclusive,0
both,both,s,Inclusive,1
wish,wish,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
fear,fear,s,Fear,0
it,it,c,,0
.,.,n,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
can,can,s,Contingency,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
for,for,s,Specifiers,0
any,any,s,Specifiers,1
perfect,perfect,s,StandardsPos,0
joy,joy,c,Positivity,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
whether,whether,s,Contingency,0
he,he,s,PersonPronoun,0
obtain,obtain,s,ReportingEvents,0
his,his,s,ReportingEvents,1
love,love,c,Positivity,0
",",",",s,,0
or,or,s,,0
no,no,c,OralCues,0
",",",",n,OralCues,1
So,so,s,Intensity,0
many,many,s,Intensity,1
baits,baits,s,SubjectivePercept,0
my,my,s,Positivity,0
love,love,s,Positivity,1
and,and,s,,0
honor,honor,s,StandardsPos,0
have,have,c,,0
",",",",n,,0
In,in,s,,0
stead,stead,s,Substitution,0
of,of,s,,0
comfort,comfort,s,Positivity,0
I,i,s,Insist,0
must,must,s,Insist,1
find,find,s,,0
a,a,s,SenseObject,0
grave,grave,c,SenseObject,1
.,.,nn,Sequence,0
After,after,s,Sequence,1
this,this,c,Sequence,2
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
naught,naught,s,Negativity,0
to,to,s,,0
say,say,c,Citations,0
",",",",n,,0
Unless,unless,s,Contingency,0
it,it,s,Contingency,0
be,be,s,Contingency,1
to,to,s,Sad,0
grieve,grieve,s,Sad,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
misfortunes,misfortunes,c,StandardsNeg,0
",",",",n,,0
Before,before,s,Sequence,0
I,i,s,SelfDisclosure,0
blamed,blamed,s,SelfDisclosure,1
you,you,c,DirectAddress,0
",",",",s,,0
now,now,s,Immediacy,0
I,i,s,FirstPer,0
pity,pity,s,Sad,0
you,you,c,DirectAddress,0
:,:,n,,0
But,but,s,ReasonBackward,0
since,since,s,ReasonBackward,1
your,your,s,DirectAddress,0
virtue,virtue,s,StandardsPos,0
has,has,s,,0
made,made,s,StandardsPos,0
good,good,s,StandardsPos,1
it,it,s,,0
self,self,c,SubjectivePercept,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
strongly,strongly,s,Intensity,0
against,against,s,Resistance,0
the,the,s,Resistance,1
powerful,powerful,s,Positivity,0
charms,charms,s,Positivity,0
and,and,s,,0
force,force,n,,0
Of,of,s,StandardsPos,0
love,love,s,StandardsPos,1
and,and,s,,0
honor,honor,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
beat,beat,s,Resistance,0
back,back,s,Resistance,1
the,the,s,Resistance,2
assault,assault,n,Negative_Relation,0
Of,of,s,Specifiers,0
this,this,c,Specifiers,1
",",",",s,,0
and,and,s,,0
bait,bait,s,SubjectivePercept,0
of,of,s,Specifiers,0
that,that,c,Specifiers,1
",",",",s,,0
in,in,s,ProjectAhead,0
a,a,s,ProjectAhead,1
short,short,s,ProjectAhead,2
time,time,n,ProjectAhead,3
',',c,,0
Twill,twill,s,SenseObject,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
ease,ease,s,Reassure,0
of,of,s,Specifiers,0
all,all,c,Specifiers,1
",",",",s,,0
in,in,s,,0
the,the,s,,0
mean,mean,s,TimeDuration,0
while,while,n,TimeDuration,1
Cast,cast,s,ReportingEvents,0
your,your,s,DirectAddress,0
firm,firm,s,,0
hope,hope,s,Positivity,0
on,on,s,,0
heaven,heaven,c,Positivity,0
",",",",s,Aside,0
which,which,s,Aside,1
has,has,s,,0
more,more,s,Comparison,0
justice,justice,n,StandardsPos,0
Than,than,s,Comparison,0
to,to,s,Comparison,1
let,let,s,ReportingEvents,0
virtue,virtue,s,StandardsPos,0
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
sufferer,sufferer,s,Negativity,0
long,long,c,SenseProperty,0
.,.,nn,,0
My,my,s,FirstPer,0
best,best,s,Positivity,0
of,of,s,Positivity,1
hopes,hopes,s,Positivity,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
cast,cast,s,Motions,0
off,off,s,Motions,1
all,all,s,ProjectAhead,0
hope,hope,c,ProjectAhead,1
.,.,nn,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
Cimena's,cimena's,s,UNRECOGNIZED,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
commanded,commanded,c,ReportingStates,0
.,.,nn,ReportingStates,1
Go,go,c,ReportingEvents,0
",",",",s,,0
entertain,entertain,s,Positivity,0
her,her,s,PersonPronoun,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Gallery,gallery,c,SpaceRelation,2
.,.,nn,Resistance,0
But,but,s,Resistance,1
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
still,still,s,Updates,0
remain,remain,s,Updates,1
in,in,s,,0
these,these,s,Immediacy,0
sad,sad,s,Sad,0
fancies,fancies,c,PrivateThinking,0
?,?,nn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
',',c,,0
spight,spight,s,UNRECOGNIZED,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
my,my,s,FirstPer,0
grief,grief,c,Sad,0
",",",",s,,0
put,put,s,Transformation,0
on,on,n,Transformation,1
A,a,s,Transformation,2
face,face,s,SenseProperty,0
of,of,s,SenseProperty,1
gladness,gladness,c,Positivity,0
.,.,s,Imperative,0
Go,go,c,Imperative,1
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
follow,follow,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,n,,0
Just,just,s,Intensity,0
heaven,heaven,c,Positivity,0
",",",",s,,0
from,from,s,OpenQuery,0
whence,whence,s,OpenQuery,1
I,i,s,FirstPer,0
do,do,s,Intensity,0
expect,expect,s,ProjectAhead,0
my,my,s,FirstPer,0
aid,aid,c,Positivity,0
",",",",n,,0
Put,put,s,ReportingEvents,0
now,now,s,Immediacy,0
at,at,s,SubjectiveTime,0
length,length,s,SubjectiveTime,1
some,some,s,Uncertainty,0
period,period,s,,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
evils,evils,c,StandardsNeg,0
;,;,n,,0
Assure,assure,s,Confidence,0
mine,mine,s,FirstPer,0
honor,honor,s,StandardsPos,0
with,with,s,,0
some,some,s,Uncertainty,0
ease,ease,s,Reassure,0
of,of,s,StandardsPos,0
love,love,c,StandardsPos,1
",",",",n,,0
I,i,s,FirstPer,0
seek,seek,s,ProjectAhead,0
my,my,s,FirstPer,0
happiness,happiness,s,Positivity,0
in,in,s,,0
another,another,s,Specifiers,0
bliss,bliss,c,Positivity,0
",",",",n,,0
To,to,s,,0
which,which,s,,0
give,give,s,,0
speed,speed,s,AbstractConcepts,0
good,good,s,,0
heaven,heaven,c,Positivity,0
",",",",s,,0
or,or,s,,0
more,more,s,Comparison,0
strength,strength,n,AbstractConcepts,0
To,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
yet,yet,s,Resistance,0
feeble,feeble,s,Negativity,0
soul,soul,c,Disclosure,0
",",",",s,Aside,0
which,which,s,Aside,1
n'ere,n'ere,s,UNRECOGNIZED,0
can,can,s,Contingency,0
be,be,n,Contingency,1
(,(,c,,0
Till,till,s,AbstractConcepts,0
Hymen,hymen,s,SenseObject,0
have,have,s,,0
bound,bound,s,SubjectivePercept,0
them,them,c,SubjectivePercept,1
),),s,,0
at,at,s,CommonAuthorities,0
liberty,liberty,c,CommonAuthorities,1
.,.,nn,OralCues,0
WEll,well,s,OralCues,1
sir,sir,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
got,got,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
day,day,c,TimeDuration,0
",",",",s,,0
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
high,high,s,,0
favor,favor,n,Positivity,0
Has,has,s,,0
lifted,lifted,s,ReportingEvents,0
you,you,s,DirectAddress,0
to,to,s,,0
that,that,s,Specifiers,0
which,which,s,Specifiers,1
was,was,s,ProjectBack,0
my,my,s,FirstPer,0
due,due,c,AbstractConcepts,0
",",",",n,,0
H,h,c,LangRef,0
',',s,,0
has,has,s,,0
made,made,s,DirectAddress,0
you,you,s,DirectAddress,1
governor,governor,s,PersonProperty,0
to,to,s,,0
the,the,s,,0
Prince,prince,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
Castile,castile,c,AbstractConcepts,0
.,.,nn,,0
This,this,s,,0
honor,honor,s,StandardsPos,0
which,which,s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
done,done,s,ReportingStates,0
my,my,s,FirstPer,0
family,family,c,,0
",",",",n,,0
Shows,shows,s,ReportingEvents,0
he,he,s,Updates,0
is,is,s,Updates,1
just,just,c,Intensity,0
",",",",s,,0
and,and,s,,0
knows,knows,s,Confidence,0
well,well,s,Confidence,1
how,how,s,Curiosity,0
to,to,s,Curiosity,1
pay,pay,n,ReportingEvents,0
With,with,s,,0
recompense,recompense,c,RecurringEvents,0
",",",",s,,0
past,past,s,AbstractConcepts,0
services,services,c,StandardsPos,0
.,.,nn,Concessive,0
Though,though,s,Concessive,1
Kings,kings,n,PersonProperty,0
Be,be,s,ReportingStates,0
great,great,c,Intensity,0
",",",",s,,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
like,like,s,SubjectivePercept,0
us,us,c,Inclusive,0
",",",",s,,0
and,and,s,,0
as,as,s,Comparison,0
much,much,s,Comparison,1
subject,subject,n,Contingency,0
To,to,s,Contingency,1
be,be,s,Resistance,0
deceived,deceived,c,Resistance,1
",",",",s,,0
as,as,s,,0
we,we,c,,0
",",",",s,,0
and,and,s,,0
this,this,s,,0
his,his,s,PersonPronoun,0
choice,choice,n,SubjectivePercept,0
Makes,makes,s,Inclusive,0
us,us,s,Inclusive,1
(,(,c,,0
which,which,s,,0
are,are,s,ReportingStates,0
his,his,s,ReportingStates,1
servants,servants,c,PersonProperty,0
),),s,,0
see,see,c,,0
",",",",s,,0
how,how,s,,0
ill,ill,n,Negativity,0
He,he,s,PersonPronoun,0
recompenses,recompenses,s,RecurringEvents,0
present,present,s,,0
services,services,c,StandardsPos,0
.,.,nn,Imperative,0
Pray,pray,s,Imperative,1
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
of,of,s,Specifiers,0
this,this,c,Specifiers,1
:,:,s,,0
perhaps,perhaps,s,Uncertainty,0
to,to,s,,0
advance,advance,n,ReportingEvents,0
My,my,s,FirstPer,0
business,business,c,AbstractConcepts,0
",",",",s,,0
favor,favor,s,Positivity,0
did,did,s,Comparison,0
as,as,s,Comparison,1
much,much,s,Comparison,2
as,as,s,Comparison,3
merit,merit,c,StandardsPos,0
:,:,n,,0
And,and,s,,0
happily,happily,s,Positivity,0
you,you,s,DirectAddress,0
had,had,s,DirectAddress,1
been,been,s,ProjectBack,0
the,the,s,Positivity,0
better,better,s,Positivity,1
choice,choice,c,SubjectivePercept,0
",",",",n,Resistance,0
But,but,s,Resistance,1
yet,yet,s,Resistance,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
thought,thought,s,PrivateThinking,0
me,me,s,FirstPer,0
more,more,s,Comparison,0
fit,fit,s,StandardsPos,0
for,for,s,StandardsPos,1
him,him,c,StandardsPos,2
:,:,n,,0
You,you,s,DirectAddress,0
may,may,s,DirectAddress,1
to,to,s,,0
the,the,s,,0
honor,honor,s,StandardsPos,0
which,which,s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
has,has,s,ReportingEvents,0
done,done,s,ReportingEvents,1
me,me,n,FirstPer,0
Add,add,s,ReportingEvents,0
one,one,s,Numbers,0
more,more,s,Comparison,0
if,if,s,Request,0
you,you,s,Request,1
please,please,c,Request,2
",",",",s,,0
in,in,s,,0
joining,joining,s,ReportingEvents,0
both,both,n,,0
Our,our,s,Inclusive,0
families,families,s,AbstractConcepts,0
by,by,s,,0
sacred,sacred,s,StandardsPos,0
marriage,marriage,c,CommonAuthorities,0
.,.,n,,0
Roderigo,roderigo,s,UNRECOGNIZED,0
loves,loves,s,Positivity,0
your,your,s,DirectAddress,0
daughter,daughter,c,PersonProperty,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
h,h,c,LangRef,0
',',s,,0
has,has,s,,0
made,made,n,ReportingEvents,0
The,the,s,,0
chiefest,chiefest,s,UNRECOGNIZED,0
object,object,s,AbstractConcepts,0
of's,of's,s,UNRECOGNIZED,0
affections,affections,c,Positivity,0
",",",",n,,0
Give,give,s,DirectAddress,0
your,your,s,DirectAddress,1
consent,consent,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
take,take,s,ProjectAhead,0
him,him,s,ProjectAhead,1
for,for,s,ProjectAhead,2
your,your,s,DirectAddress,0
son,son,c,PersonProperty,0
.,.,nn,,0
O,o,s,LangRef,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
Roderigo,roderigo,s,UNRECOGNIZED,0
must,must,s,Insist,0
look,look,s,ReportingEvents,0
higher,higher,s,Comparison,0
now,now,c,Updates,0
",",",",n,Updates,1
The,the,s,,0
splendour,splendour,s,StandardsPos,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
honor,honor,s,StandardsPos,0
newly,newly,s,Updates,0
done,done,s,ReportingStates,0
you,you,n,Insist,0
Ought,ought,s,Insist,1
to,to,s,Insist,2
put,put,s,ReportingEvents,0
greater,greater,s,Comparison,0
thoughts,thoughts,s,PrivateThinking,0
into,into,s,Transformation,0
his,his,s,Transformation,1
heart,heart,c,SenseObject,0
.,.,n,DirectReasoning,0
Look,look,s,DirectReasoning,1
to,to,s,DirectReasoning,2
your,your,s,DirectAddress,0
office,office,s,SenseObject,0
well,well,c,SenseObject,0
;,;,s,,0
govern,govern,s,ReportingEvents,0
the,the,s,,0
Prince,prince,c,PersonProperty,0
",",",",n,,0
Show,show,s,ReportingEvents,0
him,him,s,PersonPronoun,0
the,the,s,Specifiers,0
way,way,s,Specifiers,1
how,how,s,,0
he,he,s,PersonPronoun,0
may,may,s,Contingency,0
rule,rule,s,AbstractConcepts,0
a,a,s,,0
Province,province,c,CommonAuthorities,0
",",",",n,,0
Make,make,s,ReportingEvents,0
people,people,s,PersonProperty,0
every,every,s,Generalization,0
where,where,s,,0
obey,obey,s,CommonAuthorities,0
his,his,s,PersonPronoun,0
law,law,c,AbstractConcepts,0
",",",",n,,0
Teach,teach,s,ReportingEvents,0
him,him,s,PersonPronoun,0
to,to,s,,0
love,love,s,Positivity,0
the,the,s,Positivity,1
good,good,c,,0
",",",",s,,0
to,to,s,,0
awe,awe,s,Intensity,0
the,the,s,Negativity,0
bad,bad,c,Negativity,1
",",",",n,,0
Add,add,s,ReportingEvents,0
to,to,s,ReportingEvents,1
these,these,s,Immediacy,0
virtues,virtues,c,StandardsPos,0
",",",",s,,0
those,those,s,,0
of,of,s,,0
a,a,s,CommonAuthorities,0
General,general,c,CommonAuthorities,1
",",",",n,,0
Instruct,instruct,s,ReportingEvents,0
him,him,s,PersonPronoun,0
how,how,s,Curiosity,0
to,to,s,Curiosity,1
harden,harden,s,Transformation,0
his,his,s,PersonPronoun,0
soft,soft,s,SenseObject,0
body,body,n,SenseObject,1
With,with,s,Negativity,0
pain,pain,s,Negativity,1
and,and,s,,0
travel,travel,c,Motions,0
",",",",s,,0
till,till,s,TimeShift,0
he,he,s,TimeShift,1
leave,leave,s,SubjectivePercept,0
himself,himself,n,SubjectivePercept,1
Without,without,s,Contingency,0
a,a,s,Contingency,1
Rival,rival,s,Resistance,0
in,in,s,Specifiers,0
the,the,s,Specifiers,1
art,art,s,Specifiers,2
of,of,s,Specifiers,3
War,war,c,GenericEvents,0
",",",",n,,0
To,to,s,,0
sit,sit,s,SenseProperty,0
continued,continued,s,TimeDuration,0
days,days,s,TimeDuration,0
and,and,s,,0
nights,nights,s,,0
on,on,s,SpaceRelation,0
horseback,horseback,c,SpaceRelation,1
",",",",n,,0
To,to,s,,0
take,take,s,ReportingEvents,0
his,his,s,ReportingEvents,1
rest,rest,s,,0
in's,in's,s,UNRECOGNIZED,0
Arms,arms,c,SenseObject,0
:,:,s,,0
To,to,s,Insist,0
force,force,s,Insist,1
a,a,s,,0
Rampire,rampire,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
to,to,s,,0
owe,owe,s,ReportingEvents,0
a,a,s,,0
victory,victory,s,Positivity,0
but,but,s,Resistance,0
to,to,s,Resistance,1
himself,himself,c,PersonPronoun,0
",",",",n,,0
Show,show,s,ReportingEvents,0
him,him,s,PersonPronoun,0
this,this,s,,0
by,by,s,,0
example,example,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
remember,remember,n,ProjectBack,0
You,you,s,Insist,0
ought,ought,s,Insist,1
to,to,s,Insist,2
represent,represent,s,ReportingEvents,0
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
would,would,s,ProjectBack,0
teach,teach,c,ReportingEvents,0
.,.,nn,,0
To,to,s,,0
instruct,instruct,s,ReportingEvents,0
him,him,s,PersonPronoun,0
by,by,s,,0
example,example,c,AbstractConcepts,0
",",",",s,,0
this,this,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
say,say,n,Citations,0
In,in,s,Resistance,0
spite,spite,s,Resistance,1
of,of,s,Resistance,2
envy,envy,c,Negative_Relation,0
",",",",s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
read,read,s,ReportingEvents,0
my,my,s,Autobio,0
life,life,c,Autobio,1
",",",",n,,0
And,and,s,,0
by,by,s,,0
that,that,s,,0
story,story,s,LangRef,0
learn,learn,s,ReportingEvents,0
to,to,s,ReportingEvents,1
tame,tame,s,AbstractConcepts,0
fierce,fierce,s,Resistance,0
Nations,nations,c,CommonAuthorities,0
.,.,n,,0
To,to,s,,0
set,set,s,Confidence,0
on,on,s,Confidence,1
any,any,s,Contingency,0
place,place,c,Contingency,1
",",",",s,,0
to,to,s,,0
range,range,s,,0
an,an,s,,0
Army,army,c,CommonAuthorities,0
",",",",n,,0
And,and,s,,0
lay,lay,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
ground,ground,s,SenseObject,0
of,of,s,SenseObject,1
honor,honor,s,StandardsPos,0
on,on,s,,0
his,his,s,PersonPronoun,0
actions,actions,c,GenericEvents,0
.,.,nn,GenericEvents,0
Living,living,s,GenericEvents,1
examples,examples,s,AbstractConcepts,0
move,move,s,Motions,0
more,more,s,Comparison,0
forcibly,forcibly,n,Resistance,0
Than,than,s,Comparison,0
books,books,c,SenseObject,0
",",",",s,,0
in,in,s,Specifiers,0
which,which,s,Specifiers,1
a,a,s,,0
Prince,prince,s,PersonProperty,0
scarce,scarce,s,Negativity,0
learnes,learnes,s,UNRECOGNIZED,0
his,his,s,Responsibility,0
duty,duty,c,Responsibility,1
:,:,n,,0
But,but,s,Resistance,0
what,what,s,Resistance,1
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
has,has,s,,0
all,all,s,DirectAddress,0
your,your,s,DirectAddress,1
long,long,s,SubjectiveTime,0
years,years,s,SubjectiveTime,1
done,done,n,ProjectBack,0
That,that,s,ProjectBack,1
one,one,s,TimeShift,0
day,day,s,TimeShift,1
of,of,s,,0
my,my,s,FirstPer,0
actions,actions,s,GenericEvents,0
has,has,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
equaled,equaled,c,ReportingEvents,0
?,?,n,Question,0
If,if,s,Contingency,0
you,you,s,Contingency,1
were,were,s,Contingency,2
valiant,valiant,s,StandardsPos,0
once,once,c,TimeShift,0
",",",",s,,0
I,i,s,FirstPer,0
still,still,s,Updates,0
am,am,s,FirstPer,0
so,so,c,AbstractConcepts,0
",",",",n,AbstractConcepts,1
This,this,s,,0
arm's,arm's,s,,0
the,the,s,,0
firm,firm,s,,0
supporter,supporter,s,Positivity,0
of,of,s,Positivity,1
Castile,castile,c,AbstractConcepts,0
",",",",n,,0
My,my,s,FirstPer,0
sword,sword,s,SenseObject,0
once,once,s,TimeShift,0
drawn,drawn,s,ReportingEvents,0
has,has,s,,0
made,made,s,ReportingEvents,0
Granado,granado,s,UNRECOGNIZED,0
tremble,tremble,c,Motions,0
",",",",n,,0
Arragon,arragon,s,UNRECOGNIZED,0
quake,quake,c,Motions,0
;,;,s,,0
without,without,s,Contingency,0
me,me,s,FirstPer,0
other,other,s,Specifiers,0
laws,laws,n,AbstractConcepts,0
You,you,s,ReasonBackward,0
must,must,s,ReasonBackward,1
have,have,s,ReasonBackward,2
had,had,c,ReasonBackward,3
",",",",s,,0
and,and,s,,0
other,other,s,Specifiers,0
Princes,princes,s,PersonProperty,0
served,served,c,ReportingEvents,0
:,:,n,,0
Each,each,s,RecurringEvents,0
day,day,c,RecurringEvents,1
",",",",s,,0
each,each,s,Specifiers,0
instant,instant,c,Immediacy,0
",",",",s,,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
eternal,eternal,s,RecurringEvents,0
glory,glory,c,StandardsPos,0
